estandar	dialectal	whisper
Y	Y	Y
en	en	en
la	la	la
casa	casa	casa
~,	~,	veníamos
veníamos	veníamos	y
y	y	tenías
tenías	tenías	que
que	que	hacer
hacer	hacer	la
la	la	comida,
comida	comida	viajar
y	y	el
a	a	gorrino,
ver	ver	la
gorrinos	gorrinos	calina.
~,	~,	Y
las	las	cuando
gallinas	gallinas	teníamos
~,	~,	rosa,
y	y	que
~,	~,	teníamos
y	y	mucha,
cuando	cuando	pues
teníamos	teníamos	a
rosas	rosas	ver
~,	~,	lo
que	que	que
teníamos	teníamos	hacíamos,
muchas	muchas	que
~,	~,	nos
pos	pos	metíamos
~,	~,	en
¿~	¿~	la
sabes	sabes	cama
lo	lo	de
que	que	la
hacíamos	hacíamos	ver,
~?	~?	porque
~,	~,	no
que	que	daba
nos	nos	tiempo,
metíamos	metíamos	porque
en	en	tenías
la	la	rosa
cama	cama	y
sin	sin	aquello
hacer	hacer	no
~.	~.	lo
Porque	Porque	fue
no	no	a
daba	daba	guardar.
tiempo	tiempo	No
~,	~,	tenía
porque	porque	por
tenías	tenías	un
rosas	rosas	día
y	y	a
aquello	aquello	otro,
no	no	pero
lo	lo	otro
puedes	pues	día
guardar	guardar	la
~.	~.	tenía
[V-Sml]	[V-Sml]	que
Lo	Lo	tirar,
tenías	tenías	porque
de	de	se
un	un	echaba
día	día	a
pa	pa	perder.
otro	otro	Y
~,	~,	que
pero	pero	hemos
el	el	pasado
otro	otro	muchísimo
día	día	conmigo,
la	la	con
tenías	tenías	la
que	que	mañana
tirar	tirar	a
porque	porque	bien
se	se	temprano,
echaba	echaba	a
a	a	poquerosa,
perder	perder	a
~.	~.	las
Así	Así
que	que
hemos	hemos
pasao	pasao
muchismo	muchismo
~,	~,
hijo	hijo
mío	mío
~.	~.
Por	Por
la	la
mañana	mañana
~,	~,
bien	bien
temprano	temprano
~,	~,
a	a
coger	coger
rosa	rosa
al	al
azafranar	azafranar
~.	~.
