estandar	dialectal	whisper
¿~	¿~	La
La	La	madre
madre	madre	aquella...
~?	~?	¿Qué
Aquella	Aquella	había?
bastante	bastante	Básamente
trabajo	trabajo	trabajo
tenía	tenía	tenía
aquella	aquella	aquella.
~,	~,	Con
con	con	sus
sus	sus	bajas
vacas	vacas	y
~,	~,	con
y	y	sus...
con	con	He
sus	sus	dejado,
~,	~,	no
[OTRAS-EM]	[OTRAS-EM]	había
claro	claro	como
~,	~,	entonces...
no	no	Y
había	había	como
como	como	ahora...
entonces	entonces	Libre.
~,	~,	¿A
y	y	qué
como	como	haces
ahora	ahora	yo?
~,	~,	Hay
libre	libre	trabajo.
~.	~.	Oh,
El	El	ve.
caserío	caserío	Y
~,	~,	en
hay	hay	casa
tra-	tra-	no
~,	~,	había
hay	hay	agua.
trabajo	trabajo	En
~.	~.	nuestra
Joder	Joder	casa
~,	~,	lo
y	y	que
en	en	es
casa	casa	no
no	no	había
había	había	agua.
agua	agua	Fostero,
~,	~,	no
en	en	timos.
nuestra	nuestra	Y
casa	casa	ayer
lo	lo	no
que	que	había.
es	es	Y
~,	~,	teníamos
no	no	que
había	había	bajar.
agua	agua	¿Cuánto
~.	~.	al
Posterior	Posterior	vez
metimos	metimos	hay
~.	~.	bajo
En	En	yo?
caserío	caserío	Y
no	no	lavar
había	había	la
~.	~.	ropa.
Y	Y	El
tenías	tenías	pequeño
~,	~,	pequeño.
teníamos	teníamos	La
que	que	madre...
bajar	bajar	Mi
~,	~,	gente
jo	jo	me
~.	~.	jamonaba
Cuántas	Cuántas	todo,
veces	veces	listo
he	he	para
bajao	bajao	abajo,
yo	yo	y
~.	~.	yo
Y	Y	a
lavar	lavar	declara...
la	la	a
ropa	ropa	traer.
~.	~.	Tenemos
El	El	ahí...
~,	~,	una
pequeño	pequeño	escáola
~,	~,	y
pequeño	pequeño	a
la	la	no
madre	madre	está.
me	me	Pero...
enja-	enja-	Básamente
~,	~,	abajo
enjabonaba	enjabonaba	hay
todo	todo	más.
~,	~,	¿Cuál
me	me	es...
preparaba	preparaba	En
y	y	un
iba	iba	balde?
a	a	Y
declarar	declarar	a
~,	~,	la.
a	a	El
aclarar	aclarar	chiquillo.
~.	~.	El
Teníamos	Teníamos	chiquillo.
ahí	ahí	El
una	una	chiquo.
~,	~,	Y
ahora	ahora
no	no
está	está
~,	~,
pero	pero
~…	~…
bastante	bastante
agua	agua
además	además
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Coger	Coger
en	en
un	un
balde	balde
y	y
hala	hala
~.	~.
El	El
chiquillo	chiquillo
~.	~.
[HS:E1	[HS:E1
		El			El
chico	chico
~.	~.
		]			]
El	El
chico	chico
~,	~,
allí	allí
~,	~,
venga	venga
~.	~.
