estandar	dialectal	whisper
Los	Los	y
toros	toros	los
~,	~,	dos
claro	claro	de
~.	~.	los
Se	Se	caros
cerraba	cerraba	se
con	con	quedaba
carros	carros	con
~,	~,	carro,
con	con	con
carros	carros	carro
~,	~,	y
no	no	los
con	con	carros
pla-	pla-	se
~,	~,	quedan
con	con	las
plaza	plaza	que
portátil	portátil	tienen
~,	~,	el
con	con	pacapecho
los	los	y
carros	carros	hace
esos	esos	que
que	que	había
tiran	tiran	abacado,
la-	la-	quedan
~,	~,	las
que	que	que
tiran	tiran	se
las	las	llevaban
vacas	vacas	ahora
de	de	mismo,
ellos	ellos	que
~.	~.	tenía
Que	Que	que
antes	antes	cambiar
aquí	aquí	de
había	había	caca,
~…	~…	por
carros	carros	ejemplo,
~,	~,	y
que	que	llamaba
eran	eran	ya
los	los	que
que	que	tenía,
llevaban	llevaban	y
ahora	ahora	no
mismo	mismo	quedó
~…	~…	que
~,	~,	cambiaba
tú	tú	de
te	te	cacapecho,
~,	~,	y
te	te	en
tenías	tenías	ese
que	que	carro
cambiar	cambiar	se
de	de	cargaban
casa	casa	todo
~,	~,	el
por	por	pueblo
ejemplo	ejemplo	y
~,	~,	el
le	le	humedicado
llamabas	llamabas	se
al	al	cambiaba
que	que	de
tenía	tenía	caca
~…	~…	y
~:	~:	ahora
«~	«~	mismo
Mira	Mira	para
~,	~,	la,
que	que	para
me	me	alienios
tengo	tengo	parables
que	que	que
cambiar	cambiar	las
de	de	gente
casa	casa	tenía
~,	~,	que
a	a	ayudar
ver	ver	a
~»	~»	la
~.	~.	Matchipara
Y	Y	para
en	en	estar晴
ese	ese	el
carro	carro	piano
~,	~,	antes
[A-PIn:	[A-PIn:	y
		te			te	ya
		]			]	Simpson,
cargaban	cargaban	peroettero,
todos	tos	su
los	los	flavor,
muebles	muebles	para
y	y	planta,
en	en	siquiera
ese	ese	pasparará,
carro	carro	ahora
te	te	se
cambiabas	cambiabas	podía
de	de	hacer
casa	casa	substantial
~.	~.	Gas
Y	Y
ahora	ahora
mismo	mismo
pues	pues
para	para
~…	~…
~,	~,
para	para
las	las
~…	~…
~|	~|
para	para
los	los
praos	praos
que	que
la	la
gente	gente
tenía	tenía
~,	~,
pa	pa
llevar	llevar
la	la
basura	basura
~,	~,
para	para
~…	~…
~,	~,
para	para
~,	~,
para	para
~…	~…
¿~	¿~
cómo	cómo
se	se
llama	llama
~?	~?
Trillar	Trillar
~,	~,
trillar	trillar
es	es
la	la
[A-Inn]	[A-Inn]
para	para
hacer	hacer
los	los
surcos	surcos
~,	~,
para	para
plantar	plantar
~,	~,
¿~	¿~
cómo	cómo
se	se
llama	llama
~?	~?
~,	~,
para	para
arar	arar
~,	~,
arar	arar
~.	~.
Se	Se
ponía	ponía
atrás	atrás
[A-PIn:	[A-PIn:
		en			en
eso	eso
		]			]
unas	unas
tablas	tablas
~,	~,
llevan	llevan
unos	unos
palos	palos
~…	~…
~,	~,
unos	unos
palos	palos
mu	mu
gordos	gordos
en	en
las	las
vacas	vacas
puestas	puestas
[A-Inn]	[A-Inn]
~.	~.
Atrás	Atrás
se	se
ponía	ponía
una	una
tabla	tabla
muy	muy
grande	grande
~,	~,
un	un
tablón	tablón
muy	muy
grande	grande
y	y
esa	esa
la	la
~…	~…
~|	~|
para	para
arar	arar
y	y
ahí	ahí
se	se
ponía	ponía
un	un
aparato	aparato
y	y
eso	eso
araba	araba
las	las
~…	~…
~|	~|
los	los
praos	praos
para	para
luego	luego
sembrar	sembrar
las	las
patatas	patatas
y	y
todo	todo
eso	eso
para	para
nosotros	nosotros
~.	~.
