estandar	dialectal	whisper
Los	Los	Los
hueso	hueso	huesos
del	del	del
cerdo	cerdo	cerdo
~,	~,	el
el	el	espinazo,
espinazo	espinazo	eso
~,	~,	también
eso	eso	se
también	también	salaba
se	se	y
salaba	salaba	se
y	y	echaba
se	se	para
echaba	echaba	el
para	para	cocizo.
el	el	Si
cocido	cocido	del
~.	~.	cerdo,
[RISA]	[RISA]	del
Sí	Sí	cerdo,
del	del	a
cerdo	cerdo	las
~,	~,	cosas
del	del	más
cerdo	cerdo	que
la	la	se
cosa	cosa	aprovecha,
más	más	es
que	que	todo
se	se	cerdo.
aprovecha	aprovecha	No
es	es	siendo
todo	todo	las
del	del	pez
cerdo	cerdo	uñas
~,	~,	del
no	no	cerdo
siendo	siendo	y
las	las	el
pezuñas	pezuñas	pedo
del	del	no
cerdo	cerdo	demás.
y	y	Claro,
el	el	y
pelo	pelo	la
~,	~,	corteza
lo	lo	del
demás	demás	tocino,
~…	~…	yo
Claro	Claro	hay
~,	~,	braquín,
y	y	se
la	la	la
corteza	corteza	acuma,
del	del	yo
tocino	tocino	no
~,	~,	me
habrá	habrá	la
quien	quien	acota.
se	se	Y
la	la	el
coma	coma	cerdo
~,	~,	se
yo	yo	suele
no	no	pelar
me	me	con
la	la	unas
como	como	taramas
~.	~.	cuando
[RISA]	[RISA]	se
Y	Y	ha
el	el	terminado
cerdo	cerdo	de
se	se	matar,
suele	suele	se
pelar	pelar	suele
con	con	pelar,
unas	unas	se
taramas	taramas	pasa
~,	~,	una
cuando	cuando	tarama
se	se	y
ha	ha	con
terminao	terminao	unas
de	de	rafaderas
matar	matar	se
~,	~,	quedaba
se	se	blancito
suelen	suelen	y
pelar	pelar	luego
~,	~,	se
se	se	lava
pasa	pasa	y
unas	unas	ya
taramas	taramas	está.
y	y	Porque
con	con	no
una	una	sé
raspadera	raspadera	si
se	se	la
da	da	habrás
~,	~,	visto
[R-Inf]	[R-Inf]	en
se	se	algún
queda	queda	sitio,
blanquito	blanquito	que
~,	~,	parece
y	y	que
luego	luego	está
se	se	la
lava	lava	piedra
y	y	un
ya	ya	poco
está	está	tostada
~.	~.	del
Porque	Porque	cerdo
no	no	y
sé	sé	es
si	si	porque
lo	lo	la
habréis	habráis	pelan
visto	visto	es
en	en	pelado
algún	algún	no
sitio	sitio	con
que	que	agua,
parece	parece	porque
que	que	se
está	está	suele
la	la	pelar
piel	piel	con
un	un	agua
poco	poco	caliente.
tostada	tostada	Este
[HS:E2	[HS:E2	el
		Sí			Sí	agua
~.	~.	hidiendo
		]			]	y
~,	~,	se
del	del	suele
cerdo	cerdo	pelar
~.	~.	con
Y	Y	mi
es	es	macala.
porque	porque	Pero
la	la	al
~…	~…	pelarle
~,	~,	así
la	la	con
pelan	pelan	las
~,	~,	taramas,
[HS:E2	[HS:E2	pues
		[Asent]			[Asent]	quedan
~.	~.	más
		]			]	justos
es	es	el
pelao	pelao	tocino.
no	no	Y
con	con	ahora
agua	agua	no
~,	~,	tengo
porque	porque
se	se
suele	suele
pelar	pelar
con	con
agua	agua
caliente	caliente
~,	~,
que	que
esté	esté
el	el
agua	agua
hirviendo	hirviendo
y	y
se	se
suele	suele
pelar	pelar
con	con
una	una
carda	carda
~.	~.
Pero	Pero
~,	~,
al	al
pelarle	pelarle
así	así
~,	~,
con	con
las	las
taramas	taramas
~,	~,
pues	pues
queda	queda
más	más
gustoso	gustoso
el	el
~…	~…
~,	~,
el	el
tocino	tocino
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
¿~	¿~
sabes	sabes
~?	~?
Ya	Ya
no	no
tengo	tengo
más	más
que	que
daros	daros
~…	~…
