estandar	dialectal	whisper
~¡~	~¡~	Porque
Porque	Porque	como
como	como	unos
nos	nos	parados
conocemos	conocemos	de
todos	todos	dos
~…	~…	tatuos,
~!	~!	que
[RISA]	[RISA]	la
Que	Que	decida
la	la	que
vecina	vecina	el
~,	~,	privado
que	que	de
el	el	este,
~…	~…	que
primo	primo	la
de	de	privada
este	este	de
~,	~,	la
que	que	otra,
la	la	que
prima	prima	las
de	de	habidas.
la	la	Aquí
otra	otra	siempre
~,	~,	es
que	que	fiesta
lo	lo	y
~|	~|	de
las	las	ese
amigas	amigas	pueblo.
~.	~.	Y
~¡~	~¡~	de
Aquí	Aquí	ese
siempre	siempre	pueblo
es	es	siempre
fiesta	fiesta	es
~!	~!	fiesta.
En	En	Este
este	este	hurió
pueblo	pueblo	o
~.	~.	ca九
[RISAS]	[RISAS]	o
En	En	אף
este	este	si,
pueblo	pueblo	awards
siempre	siempre	quedaron
es	es	en
fiesta	fiesta	ese
~.	~.
Este	Este
local	local
de	de
así	así
~,	~,
estos	estos
ventanales	ventanales
que	que
dan	dan
así	así
~…	~…
