estandar	dialectal	whisper
En	En	en
[OTRAS-EM]	[OTRAS-EM]	el
no-	no-	último
~,	~,	de
no-	no-	noviembre
~,	~,	a
noviembre	noviembre	diciembre,
~,	~,	pero
en	en	en
los	los	diciembre
primeros	primeros	lo
~,	~,	que
[OTRAS-EM]	[OTRAS-EM]	más
últimos	últimos	para
de	de	la
noviembre	noviembre	vida,
o	o	entonces
diciembre	diciembre	ya
~.	~.	que
[HS:E1	[HS:E1	la
		[Asent]			[Asent]
~.	~.
		]			]
Pero	Pero
en	en
diciembre	diciembre
lo	lo
que	que
más	más
~.	~.
Pa	Pa
~,	~,
pa	pa
la	la
~…	~…
navidad	navidá
entoces	entoces
ya	ya
~…	~…
queda	queda
poca	poca
~.	~.
