estandar	dialectal	whisper
No	No	No,
~.	~.	tanto
Tanto	Tanto	como
~,	~,	de
tanto	tanto	soles
como	como	o
de	de	no,
sol	sol	porque
a	a	ya
sol	sol	la
~,	~,	edad
no	no	no
~,	~,	puede
porque	porque	ser,
~…	~…	no,
ya	ya	pero
la	la	no
eda	eda	se
~,	~,	mueve.
no	no	Yo
puede	puede	voy
ser	ser	por
~.	~.	la
No	No	mañana
~,	~,	y
no	no	ayer
~,	~,	tardes
pero	pero	quisiera
aún	aún	ir
se	se	por
mueve	mueve	la
~.	~.	tarde
[HS:E1	[HS:E1	y
		[Asent]			[Asent]	por
~.	~.	la
		]			]	noche
Yo	Yo	no
~,	~,	podía
voy	voy	en
por	por	la
la	la	anima
mañana	mañana	mía.
y	y	Me
ayer	ayer	tuve
tarde	tarde	que
~,	~,	tomar
quise	quise	una
ir	ir	perina
por	por	y
la	la	acostarme
tarde	tarde	muy
y	y	pronto.
por	por	Hoy
la	la	de
noche	noche	verdad,
~,	~,	yo,
no	no	esta
podía	podía	mañana
el	el	he
[L-Otra:	[L-Otra:	ido.
		ànima			ànima	He
		]			]	hecho
mía	mía	mi
~.	~.	faena,
Me	Me	he
tuve	tuve	pasado
que	que	la
tomar	tomar	mañana
una	una	y
aspirina	aspirina	esta
y	y	tarde
acostarme	acostarme	pues
muy	muy	estoy
pronto	pronto	bien,
~.	~.	hoy
[RISA]	[RISA]	he
[A-PIn:	[A-PIn:	venido
		No			No	mis
~,	~,	hijos
		]			]	al
de	de	comer.
verdad	verdad	Los
~.	~.	viernes
Yo	Yo	vienen
~,	~,	a
esta	esta	comer
mañana	mañana	todos
he	he	aquí.
ido	ido	hijos,
~.	~.	hijas,
He	He	novios
hecho	hecho	y
mi	mi	totados.
faena	faena	Hoy
~,	~,	hay
he	he	por
pasao	pasao	menos,
la	la	somos
mañana	mañana	19,
y	y	menos
esta	esta	13,
tarde	tarde	menos
~,	~,	13
pos	pos	que
estoy	estoy	se
bien	bien	hayan
~.	~.	venido
Hoy	Hoy	todos.
han	han	19
venido	venido	por
mis	mis	lo
hijos	hijos	mejor
a	a	16,
comer	comer	3
~.	~.	chiquillos
Hoy	Hoy	y
~,	~,
los	los
viernes	viernes
~,	~,
vienen	vienen
a	a
comer	comer
todos	todos
aquí	aquí
~:	~:
hijos	hijos
~,	~,
hijas	hijas
~,	~,
novios	novios
~,	~,
y	y
~…	~…
[OTRAS-EM]	[OTRAS-EM]
[HS:E1	[HS:E1
		¿~			¿~
Todos	Todos
~?	~?
		]			]
Total	Total
~,	~,
hoy	hoy
~,	~,
hay	hay
~,	~,
pues	pues
menos	menos
~…	~…
Somos	Somos
die-	die-
~,	~,
diecinueve	diecinueve
~,	~,
menos	menos
tres	tres
~,	~,
menos	menos
tres	tres
~,	~,
que	que
se	se
hayan	hayan
venido	venido
todos	todos
~.	~.
Diecinueve	Diecinueve
~,	~,
pues	pues
~,	~,
a	a
lo	lo
mejor	mejor
~,	~,
dieciséis	dieciséis
~.	~.
Tres	Tres
chiquillos	chiquillos
y	y
todos	todos
~.	~.
Claro	Caro
~.	~.
[OTRAS-EM]	[OTRAS-EM]
