estandar	dialectal	whisper
Pues	Pues	Pues
se	se	se
fue	fue	fue
a	a	a
Alemania	Alemania	la
~.	~.	mano
Estuvo	Estuvo	y
una	una	estuvo
temporadilla	temporaílla	una
~.	~.	temporada.
[HS:E	[HS:E	Y
		Ah			Ah	ya
~.	~.	se
		]			]	vino
Y	Y	a
ya	ya	dar
se	se	allí
vino	vino	un
de	de	toque
allí	allí	fue
~.	~.	cuando...
Entonces	Entonces	Se
fue	fue	colocó
cuando	cuando	en
~…	~…	ícona.
se	se	Te
colocó	colocó	voy
en	en	a
ICONA	ICONA	guardar.
~.	~.	Y
Estaba	Estaba	yo
de	de	puedo
guarda	guarda	estar
~.	~.
[HS:E	[HS:E
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
ya	ya
pues	pues
hasta	hasta
que	que
se	se
ha	ha
muerto	muerto
~.	~.
