estandar	dialectal	whisper
Y	Y	y
aquí	aquí	aquí
~,	~,	tradiciones
[OTRAS-EM]	[OTRAS-EM]	báscas
otr-	otr-	como
~,	~,	la
[OTRAS-EM]	[OTRAS-EM]	de
tradiciones	tradiciones	levantar
vascas	vascas	piedras
como	como	o
la	la	corta
de	de	tronco
levantar	levantar	y
piedras	piedras	enables
o	o	los
cortar	cortar	cober��들이
tronco	tronco	movidos
~…	~…
[HS:I1	[HS:I1
		[A-Inn]			[A-Inn]
Sí	Sí
~,	~,
eso	eso
sí	sí
~.	~.
		]			]
¿~	¿~
Eso	Eso
aquí	aquí
~,	~,
aquí	aquí
~…	~…
~?	~?
[HS:I1	[HS:I1
		Aquí			Aquí
~,	~,
		]			]
