estandar	dialectal	whisper
Ahora	Ahora	Ahora
lo	lo	lo
hemos	hemos	hemos
gastao	gastao	gastado
~.	~.	y
Y	Y	no
no	no	nos
nos	nos	alcanta.
alcanza	alcanza	Todo
~.	~.	eso
[R-Grb]	[R-Grb]	nos
Todo	Todo	ha
eso	eso	pasado.
nos	nos	Y...
ha	ha	No,
pasao	pasao	no
~.	~.	quedaba
Y	Y	allá.
~,	~,	Y
¿~	¿~	había
eh	eh	muchos
~?	~?	que
[HS:E2	[HS:E2	hablaban
		No			No	mal
~,	~,	de
no	no	Franco.
~,	~,	Sí.
que	que	Pero
ahora	ahora	con
ya	ya	Franco
~,	~,	se
ya	ya	hizo
~.	~.	dinero.
		]			]	Y
Y	Y	ahora
había	había	se
muchos	muchos	ha
que	que	gastado
hablaban	hablaban	con
mal	mal	este
de	de
Franco	Franco
~,	~,
[HS:E1	[HS:E1
		Sí			Sí
~.	~.
		]			]
pero	pero
con	con
Franco	Franco
se	se
hizo	hizo
dinero	dinero
~.	~.
Y	Y
ahora	ahora
se	se
ha	ha
gastao	gastao
con	con
este	este
gobierno	gobierno
~.	~.
