estandar	dialectal	whisper
El	El	Estrillo,
trillo	trillo	luego
po	po	había
un	un	unas
~…	~…	máquinas
lu-	lu-	también
~,	~,	con
luego	luego	unos
había	había	rutillos
una	una	de
máquina	máquina	hierros,
también	también	sabes
de	de	que
~…	~…	iba
con	con	aportando
unos	unos	la
rodillos	rodillos	paga,
de	de	pero
~,	~,	Estrillo
de	de	era
~,	~,	una
de	de	trilla,
hierro	hierro	era
~,	~,	una
¿~	¿~	cosa
sabes	sabes	de
~?	~?	madera.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
que	que
iba	iba
cortando	cortando
la	la
paja	paja
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
pero	pero
el	el
trillo	trillo
era	era
un	un
~,	~,
una	una
co-	co-
~,	~,
una	una
trilla	trilla
era	era
una	una
cosa	cosa
de	de
madera	madera
~.	~.
