estandar	dialectal	whisper
Porque	Porque
él	él
no	no
tiene	tiene
peleas	peleas
con	con
nadie	nadie
~,	~,
él	él
se	se
lleva	lleva
bien	bien
con	con
to'l	to'l
mundo	mundo
~,	~,
es	es
una	una
persona	persona
mu	mu
alegre	alegre
~.	~.
Lo	Lo
~,	~,
lo	lo
van	van
a	a
sacar	sacá
de	de
míster	míster
~,	~,
este	este
año	año
~.	~.
[RISA]	[RISA]
Míster	Míster
~…	~…
tiene	tiene
que	que
estar	está
~…	~…
Lo	Lo
sacan	sacan
allí	allí
al	al
tablao	tablao
de	de
los	los
músicos	músicos
~,	~,
y	y
está	está
preparao	preparao
~,	~,
y	y
sacan	sacan
a	a
una	una
muchacha	muchacha
de	de
reina	reina
de	de
las	las
fiestas	fiestas
y	y
a	a
el	é
de	de
mister	mister
~.	~.
[HS:E1	[HS:E1
		~¡~			~¡~
Ah	Ah
~!	~!
		]			]
