estandar	dialectal	whisper
Yo	Yo	lo
lo	lo	que
que	que	teníamos,
~,	~,	eran
nosotros	nosotros	cochinas
los	los	de
que	que	crías
teníamos	teníamos	que
[HS:E1	[HS:E1	las
		[Asent]			[Asent]	teníamos
~.	~.	para
		]			]	después
eran	eran	vender
cochinas	cochinas	las
de	de	crías,
cría	cría	que
~,	~,	no
que	que
las	las
teníamos	teníamos
~,	~,
para	para
después	después
vender	vender
las	las
~,	~,
las	las
crías	crías
~.	~.
[HS:E1	[HS:E1
		Vale			Vale
~.	~.
		]			]
Pero	Pero
para	para
matar	matar
~,	~,
yo	yo
aquí	aquí
en	en
mi	mi
casa	casa
nunca	nunca
~…	~…
[HS:E2	[HS:E2
		No			No
~.	~.
		]			]
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
nunca	nunca
maté	maté
yo	yo
un	un
cochino	cochino
~.	~.
