estandar	dialectal	whisper
Quince	Quince	15
meses	meses	meses
~.	~.	y
Y	Y	después
después	espués	tengo
tengo	tengo	otro
~…	~…	bisnieto
[HS:I2	[HS:I2	de
		No			No	5
~,	~,	años
no	no	y
de	de	después
ella	ella	tengo
~.	~.	otra
De	De	bisnieta
mi	mi	de
hermano	hermano
~.	~.
		]			]
Del	Del
hermano	hermano
~.	~.
[L-Otra:	[L-Otra:
		Y			E
		]			]
después	después
tengo	tengo
otro	otro
bisnieto	bisnieto
de	de
cinco	cinco
años	años
y	y
después	después
tengo	tengo
otra	otra
bisnieta	bisnieta
de	de
trece	trece
~.	~.
