estandar	dialectal	whisper
~¡~	~¡~	Y
Uy	Uy	por
~!	~!	el
~,	~,	camión.
chica	chica	Pero
~.	~.	sí
Uy	Uy	que
~,	~,	lo
pues	pues	hicieran
hija	hija	así
mía	mía	porque
~.	~.	pagué
Me	Me	nuestro
los	los	peano.
hice	hice	Y
que	que	ese
los	los	locamos
hicieran	hicieran	Sodia
así	así	de
porque	porque	indicate
pa	pa	las
que	que	b
no	no
me	me
estropearan	estropearan
~,	~,
[HS:I2	[HS:I2
		Con			Con
los	los
de	de
~,	~,
los	los
del	del
hogar	hogar
no	no
saben	saben
nada	nada
de	de
antigüedades	antigüedades
~.	~.
		]			]
y	y
este	este
y	y
este	este
~.	~.
