estandar	dialectal	whisper
Había	Había	Había
[HS:I1	[HS:I1	un
		Había			Había	cortador
un	un	aquí.
cortador	cortador	Bueno,
siempre	siempre	esto
~.	~.	no
		]			]	penta
un	un	una
cortador	cortador	metami
aquí	aquí	hermano.
~.	~.	No,
Bueno	Bueno	bueno,
~,	~,	este
¿~	¿~	señor
este	este	no
año	año	penta
cuántos	cuántos	mi
no	no	hermano,
ha	ha	que
matado	matao	hay
mi	mi	un
hermano	hermano	pariente
~?	~?	de
[HS:I1	[HS:I1	la
		No			No	pímpire
~,	~,	de
sí	sí	nuestro
~…	~…	autor
~,	~,	hundedo,
~¡~	~¡~	y
bueno	bueno	yo
~!	~!	tenía
De	De	que
a	a	metar
unos	unos	mi
años	años	hermano
pa	pa	por
acá	acá	allá,
~…	~…	y
		]			]	todo
Este	Este	lo
año	año	que
ha	ha	tavo
matao	matao	weakerla
mi	mi	con
hermano	hermano	una
~,	~,	hag
que	que	Wrap,
ahí	ahí	y
a	a	luego
un	un	lo
pariente	pariente	está
le	le	haciendo
pilló	pilló	aún乃
un	un	en
tractor	tractor	el
un	un
dedo	dedo
y	y
ha	ha
tenido	tenido
que	que
matar	matar
mi	mi
hermano	hermano
~,	~,
pues	pues
ha	ha
matao	matao
dieciséis	dieciséis
o	o
diecisiete	diecisiete
gochos	gochos
~.	~.
