estandar	dialectal	whisper
Una	Una	que
a	a	una
lo	lo	es
mejor	mejor	la
tres	tres	mejor
~…	~…	tres
juegos	juegos	juegos
de	de	de
cama	cama	cama
~,	~,	nada
nada	nada	más
más	más	y
~,	~,	otras
¿~	¿~	es
eh	eh	el
~?	~?	mejor
Y	Y	por
otras	otras	docena.
a	a	Y
lo	lo	así,
mejor	mejor	sucesivamente,
por	por	y
docenas	docenas	el
~.	~.	hombre
[V-Ljn]	[V-Ljn]	igual.
Y	Y	Era
así	así	otra
sucesivamente	sucesivamente	es
~,	~,	muda.
y	y	Claro,
el	el	sí.
hombre	hombre	Y
~,	~,	todo
igual	igual	ha
~.	~.	apuntado
[HS:E1	[HS:E1	para
		¿~			¿~	las
El	El	higuelas
hombre	hombre	y
llevaba	llevaba	todas.
cosas	cosas	Va
~?	~?	a
		]			]	haberse
Dos	Dos	a
o	o	vierto
tres	tres	cuatro
mudas	mudas	para
~…	~…	dar
Claro	Claro	a
~,	~,	cada
[HS:I2	[HS:I2	uno
		[A-Inn]			[A-Inn]	igual
		]			]	igual
sí	sí	igual
~,	~,	igual,
y	y	que
todo	todo	no
apuntao	apuntao	sobresaliera
para	para	una
las	las	muda
hijuelas	hijuelas	más
y	y	a
todo	todo	usted
~,	~,	que
[TOS]	[TOS]	a
pa	pa	mí,
ver	ver	ni
si	si	a
había	había	mí
cuatro	cuatro	más
[RISA]	[RISA]	que
para	para	a
dar	dar	usted,
a	a	igualaba
cada	cada	ahí.
uno	uno	Sí,
igual	igual	sí.
~,	~,	Y
igual	igual	una
~,	~,	manta
igual	igual	y
~,	~,	toda
igual	igual	esa
~.	~.	cosa.
[V-Ljn]	[V-Ljn]
Que	Que
no	no
sobresaliera	sobresaliera
una	una
muda	muda
más	más
a	a
usté	usté
que	que
a	a
mí	mí
~.	~.
Ni	Ni
a	a
mí	mí
más	más
que	que
a	a
usté	usté
~.	~.
Se	Se
igualaba	igualaba
ahí	ahí
~,	~,
sí	sí
~,	~,
sí	sí
~.	~.
Y	Y
una	una
manta	manta
~,	~,
y	y
todas	todas
esas	esas
cosas	cosas
~.	~.
