estandar	dialectal	whisper
Y	Y	Y
~,	~,	después
y	y	al
dempués	dempués	cora
Alcora	Alcora	calentará
~,	~,	al
que	que	pueblo,
al	al	hay
entrar	entrar	un
al	al	puente
pueblo	pueblo	del
~,	~,	río
hay	hay	y
un	un	han
puente	puente	hecho
del	del	una
río	río	retonda
~.	~.	ahora
Y	Y	nueva
~,	~,	por
y	y	allí,
han	han	se
hecho	hecho	entra
una	una	dentro
retonda	retonda	del
ahora	ahora	pueblo
nueva	nueva	del
por	por
allí	allí
~,	~,
se	se
entra	entra
dentro	dentro
del	del
pueblo	pueblo
de	de
Alcora	Alcora
~.	~.
