estandar	dialectal	whisper
|T11|	|T11|	en
Es	Es	el
del	del	pueblo.
pueblo	pueblo	Es
~,	~,	solamente
es	es	en
solamente	solamente	el
del	del	pueblo.
pueblo	pueblo	Que
~.	~.	son
Casorio	Casorio	Dios.
~.	~.	También
[A-Inn]	[A-Inn]	está
Esta	Esta	una
es	es	de
una	una	las
de	de	gemelas
las	las	de
gemelas	gemelas	las
~,	~,	que
de	de	no
las	las	yo
que	que	quería
no-	no-	no
~,	~,	libar,
yo	yo	es
crie	crie	el
en	en	padre,
Olivares	Olivares	mi
~,	~,	mujer,
ese	ese	la
es	es	madre.
el	el	La
padre	padre	otra
~,	~,	no
mi	mi	vendrá
mujer	mujé	por
~,	~,	ahí.
la	la	La
madre	madre	otra
~,	~,	se
la	la	casaba
otra	otra	aquí
no	no	con
andará	andará	un
por	por	sobrino
ahí	ahí	mío,
~,	~,	la
la	la	obvia.
otra	otra	Tengo
~,	~,	igual.
la	la	Ahí
otra	otra	se
se	se	metían
ha	ha	ahí
casao	casao	en
aquí	aquí	la
con	con	habitación,
un	un	con
~,	~,	muy
con	con	coño,
un	un	pero...
sobrino	sobrino	O
mío	mío	sea,
la	la	dentro
jodida	joía	lo
~,	~,	voy
la	la	a
		decir.
Anonimizado	Anonimizado	Se
		metían
~,	~,	las
son	son	habitaciones
iguales	iguales	porque
~.	~.	decía
Allí	Allí	que
se	se	las
metían	metían	con
ahí	ahí	notillas.
en	en	Se
la	la	metían
habitación	habitación	las
~,	~,	habitaciones,
con	con	salían
mi	mi	las
cuñao	cuñao	dos
		deseados,
Anonimizado	Anonimizado	a
		ver,
~,	~,	yo
sargento	sargento	como
de	de	me
la	la	llamo,
Guardia	Guardia	tú
Civil	Civí	estábamos
~,	~,	y
se	se	la
metía	metía	primera
en	en	vez
la	la	ha
habitación	habitación	acepto.
~,	~,	Yo
porque	porque	no
él	él	creo
decía	decía	ni
que	que	nada,
las	las	yo
conocía	conocía	por
~,	~,	culo,
se	se	no
metían	metían	es
en	en	algo,
la	la	yo
habitación	habitación	les
~,	~,	decía
salían	salían	que
las	las	ni
dos	dos	nada,
y	y	nunca
decía	decía	podía
~:	~:	saber
«~	«~	cuya
Vamos	Vamos	era
a	a	una
ver	ver	ni
~,	~,	cuya
¿~	¿~	era
yo	yo	otra.
cómo	cómo	Había
me	me	por
llamo	llamo	alquererte
~?	~?	y
~»	~»	era
~.	~.	uno
«~	«~	más
Tú	Tú	cariño,
~,	~,	sé
tal	tal	que
y	y	otra
tal	tal	no.
~»	~»	Con
~.	~.	mi
La	La	hijo.
primera	primera	Pero
vez	vez	se
acertó	acertó	volvía
y	y	a
~,	~,	la
y	y	meteda.
yo	yo	Muy
me	me	miñita.
lo	lo	No
creí	creí	había
~,	~,	forma.
digo	digo	Hacer
~:	~:	tu
«~	«~	no
Al	Al	ves
jodido	jodío	de
por	por	peente,
culo	culo	puto
~»	~»	milagro.
~.	~.	No
[A-Inn]	[A-Inn]	voy
Yo	Yo	a
le	le	hacer
decía	decía	tan
chiquinina	chiquinina
y	y
nunca	nunca
podía	podía
saber	sabé
cuál	cuál
era	era
una	una
ni	ni
cuál	cuál
era	era
otra	otra
~.	~.
Lo	Lo
sabía	sabía
por	por
~|	~|
al	al
quererte	querete
y	y
al	al
[OTRAS-EM]	[OTRAS-EM]
~,	~,
era	era
una	una
más	más
cariñosa	cariñosa
que	que
otra	otra
con-	con-
~,	~,
conmigo	conmigo
~.	~.
Pero	Pero
se	se
volvían	volvían
a	a
meter	meter
mis	mis
[RISAS]	[RISAS]
[A-Inn]	[A-Inn]
~.	~.
No	No
había	había
forma	forma
~.	~.
Acerté	Acerte
un	un
hombre	hombre
[A-PIn:	[A-PIn:
		depen-			depen-
		]			]
~,	~,
de	de
puto	puto
milagro	milagro
~.	~.
[RISAS]	[RISAS]
No	No
volvió	volvió
a	a
acertar	acertar
más	más
~.	~.
