estandar	dialectal	whisper
¿~	¿~	la
Sabes	Sabes	jugada
por	por	antiguosaves
qué	qué	porque
me	me	me
casé	casé	casé
pronto	pronto	pronto
~?	~?	del
Te	Te	juez
lo	lo	de
voy	voy	adembol.
a	a	La
decir	decir	cienda
~,	~,	como
[TOS]	[TOS]	era
la	la	la
hacienda	hacienda	más
~,	~,	joven
como	como	la
era	era	mía,
la	la	pues
más	más	la
joven	joven	cienda
la	la	de
mía	mía	ella,
~,	~,	porque
[HS:E1	[HS:E1	partieron
		[Asent]			[Asent]	todas
~.	~.	las
		]			]	cosas
mi	mi	y
mujer	mujer	la
~,	~,	ajuela
pues	pues	de
la	la	ella,
hacienda	hacienda	la
de	de	propiedad
ella	ella	que
~,	~,	le
porque	porque	cayó
partieron	partieron	a
todas	todas	ella,
las	las	las
cosas	cosas	dincaron,
y	y	pues
la	la	claro,
hijuela	hijuela	las
de	de	llevaban,
ella	ella	pues,
~,	~,	por
la	la	su
propiedad	propiedad	alguna
que	que	hermano
le	le	o
cayó	cayó	algún
a	a	puñado,
ella	ella	pues
~,	~,	la
las	las	desgan.
fincas	fincas	Y
~,	~,	claro,
pues	pues	pues
claro	claro	dijimos,
~,	~,	a
las	las	veces
llevaban	llevaban	que
pues	pues	no
o	o	le
su	su	quedó
~…	~…	mala
~|	~|	misoera,
algún	algún	¿verdad?
hermano	hermano	Y
o	o	ahora
algún	algún	que
cuñao	cuñao	ya
~,	~,	no
cosas	cosas	había...
de	de	No
esas	esas	se
~,	~,	la
y	y	tenía
~,	~,	ya
claro	claro	21
~,	~,	años,
pues	pues	yo
dijimos	dijimos	al
~,	~,	9
pues	pues	y
parece	parece	he
que	que	hecho
no	no	los
le	le	23.
quedó	quedó	23
mal	mal	menos
a	a	23
mi	mi	días,
suegra	suegra	porque
~,	~,	era
¿~	¿~	la
verdá	verdá	que
~?	~?	llegué
~,	~,	al
mi	mi	día
suegra	suegra	de
se	se	junio,
llamaba	llamaba	bajé
		a
Anonimizado	Anonimizado	23.
		Y
~,	~,	el
mi	mi	17
mujer	mujer	de
tenía	tenía	mayo
ya	ya	nos
ventiún	ventiún	casamos,
años	años	y
~,	~,	fuimos
yo	yo	a
aún	aún	Madrid,
no	no	entonces
había	había	era
hecho	hecho	con
los	los	carbonilla,
ventitrés	ventitrés	a
~…	~…	los
~,	~,	autos
ventitrés	ventitrés	con
menos	menos	carbón,
ventitrés	ventitrés	que
días	días	es
~,	~,	mi
[HS:E1	[HS:E1	odio,
		[Asent]			[Asent]	una
~.	~.	de
		]			]	puxitas,
porque	porque	o
yo	yo	sea,
los	los	la
hacía	hacía	ventana,
~…	~…	mirad
el	el	el
~…	~…	ex,
~,	~,	estáo,
el	el	unainar,
diez	diez
de	de
junio	junio
~,	~,
hacía	hacía
los	los
ventitrés	ventitrés
y	y
el	el
diecisiete	diecisiete
de	de
mayo	mayo
[R-Grb]	[R-Grb]
nos	nos
casamos	casamos
~.	~.
Fuimos	Fuimos
a	a
Madrid	Madrid
~,	~,
entonces	entonces
era	era
~…	~…
con	con
carbonilla	carbonilla
los	los
autos	autos
~,	~,
con	con
carbón	carbón
~.	~.
[A-PIn:	[A-PIn:
		Te			Te
venía	venía
una	una
~…	~…
~,	~,
		]			]
si	si
te	te
asomabas	asomabas
a	a
la	la
ventana	ventana
~…	~…
~,	~,
[R-Vhc]	[R-Vhc]
mira	mira
~,	~,
ya	ya
~…	~…
~,	~,
ya	ya
marcha	marcha
la	la
hormigonera	hormigonera
~.	~.
