estandar	dialectal	whisper
Yo	Yo	Yo
me	me	me
jubilao	jubilao	hubo
a	a	Bilábalo
los	los	65
sesenta_y_cinco	sesenta_y_cinco	años
años	años	trabajando
trabajando	trabajando	en
en	en	el
el	el	campo.
campo	campo	Yo
~.	~.	no
Yo	Yo	sé
no	no	lo
sé	sé	que
lo	lo	hay
que	que	en
es	es	México
ir	ir	ni
al	al	patemón
médico	médico	a
ni	ni	Pateo
pa	pa	que
tomar	tomar	así
una	una	quiera.
pastilla	pastilla	Así
de	de	hubo
[A-Inn]	[A-Inn]	Bilánde
quiera	quiera	y
~.	~.	ahora
Ha	Ha	que
sío	sío	si
jubilarme	jubilarme	tiene
y	y	azúcar,
ahora	ahora	que
que	que	si
si	si	es
tienes	tienes	con
azúcar	azúcar	el
~,	~,	terroque,
que	que	ya
si	si	se
el	el	hubo...
colesterol	colesterol	Y
~,	~,	para
que	que	mí
si	si	es
hace	hace	que
un	un	viene
~…	~…	toda
Yo	Yo	la
pa	pa	cosa,
mí	mí	la
y	y	gente
es	es
que	que
viene	viene
to	to
en	en
las	las
co-	co-
~,	~,
en	en
las	las
~,	~,
en	en
las	las
cosas	cosas
~,	~,
en	en
las	las
ensaladas	ensalás
~,	~,
en	en
to	to
~.	~.
