estandar	dialectal	whisper
Se	Se	siempre
ha	ha	he
perdido	perdido	perdido
todo	todo	todos,
~.	~.	he
[HS:I1	[HS:I1	perdido
		Se			Se	más.
ha	ha	A
perdido	perdido	día
mucho	mucho	había
~.	~.	muchos
		]			]	santos,
Aquí	Aquí	mucha
había	había	línea,
[HS:E1	[HS:E1	una
		Por			Por	un
eso	eso	día
~,	~,	del
por	por	jueves
eso	eso	de
~.	~.	Corpo,
Cuéntenos	Cuéntenos	viendo
~.	~.	amigos
		]			]	acaramentos
muchos	muchos	todos
santos	santos	los
[R-Vhc]	[R-Vhc]	santos.
y	y	Pero
salían	salían	probablemente,
el	el	tú
día	día	es
del	del	por
jueves	jueves	lo
de	de	largo
Corpus	Corpus	de
y	y	lo
el	el	largo.
domingo	domingo	No,
Sacramento	Sacramento	no,
todos	todos	no,
los	los	no,
santos	santos	no,
~,	~,	no,
[HS:I1	[HS:I1
		Mire			Mire
~,	~,
en	en
dos	dos
palabras	palabras
le	le
digo	digo
~.	~.
		]			]
pero	pero
luego	luego
vino	vino
un	un
cura	cura
y	y
dijo	dijo
solo	solo
que	que
el	el
Santísimo	Santísimo
~.	~.
