estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	mi
mi	mi	hijo
boda	boda	también,
también	también	sí.
~,	~,	Y
sí	sí	la
~,	~,	de
sí	sí	mi
~.	~.	hermana.
Y	Y	Nosotros
la	la	nos
de	de	casamos
mi	mi	todos,
hermano	hermano	de
~.	~.	bien
Nosotros	Nosotros	casa,
nos	nos	gracias.
casamos	casamos	Vamos,
todos	todos	en
ya	ya	ese
bien	bien	plano,
casados	casaos	en
~,	~,	lo
gracias	gracias	que
a	a	había
Dios	Dios	entoppe.
~.	~.	Hoy
Vamos	Vamos	hay
~,	~,	mucho
en	en	más.
ese	ese	Porque
plan	plan	hoy
~,	~,	los
¿~	¿~	costizan
no	no	mi
~?	~?	nieta,
De	De	también,
lo	lo	sino
que	que	que
había	había	hay
entonces	entonces	mucho
~.	~.	más
Hoy	Hoy	que
hay	hay	para
mucho	mucho	mi
más	más	otra
~.	~.	boda,
Porque	Porque	pero
hoy	hoy	bueno.
los	los	Pero
bautizos	bautizos	bueno.
de	de	Pero
mis	mis	con
nietas	nietas	la
mismo	mismo	rey
ha	ha	lo
sido	sido	va,
toavía	toavía	entonces,
mucho	mucho	bastante
más	más	bien.
que	que	Gracias,
~,	~,
que	que
cualquier	cualquier
otra	otra
boda	boda
~,	~,
pero	pero
bueno	bueno
~,	~,
pero	pero
bueno	bueno
~,	~,
pero	pero
con	con
arreglo	arreglo
a	a
~,	~,
a	a
entonces	entonces
~,	~,
bastante	bastante
bien	bien
gracias	gracias
a	a
Dios	Dios
~,	~,
sí	sí
~,	~,
sí	sí
~.	~.
