estandar	dialectal	whisper
Noso-	Noso-	Yo
~,	~,	sí,
yo	yo	yo
sí	sí	he
~,	~,	llegado
ellos	ellos	a
ya	ya	acabar
cobran	cobran	con
~,	~,	la
pero	pero	trámite.
muy	muy	Yo
poco	poco	he
~,	~,	llegado
[R-Inf]	[R-Inf]	a
¿~	¿~	acordar,
eh	eh	pero
~?	~?	no
Yo	Yo	quedé
llegué	llegué	más
a	a	que
cobrar	cobrar	dos
~,	~,	o
pero	pero	tres
no	no	años.
cobré	cobré	No
más	más	se
que	que	sería
dos	dos	más...
o	o	No
tres	tres	es
años	años	nadie
~,	~,
[R-Inf]	[R-Inf]
no	no
sé	sé
si	si
serían	serían
los	los
[HS:E1	[HS:E1
		¿~			¿~
Pero	Pero
una	una
cantidad	cantidad
		]			]
últimos	últimos
años	años
~.	~.
