estandar	dialectal	whisper
Ya	Ya	Ya
~…	~…	aquí
aquí	aquí	hay
hay	hay	un
unos	unos	camisero
carniceros	carniceros	que
~,	~,	su
que	que	madre
su	su	iba
madre	madre	a
iba	iba	la
a	a	casa
la	la	que
casa	casa	yo
que	que	estaba
yo	yo	trabajando
estaba	estaba	y
~…	~…	le
trabajando	trabajando	digo
y	y	me
le	le	gusta
digo	digo	tu
~:	~:	morsella
«~	«~	porque
Me	Me	la
gusta	gusta	misma
tu	tu	receta
morcilla	morcilla	había
porque	porque	y
es	es	a
la	la	pañar
misma	misma	la
receta	receta	salura
de	de	freila
allí	allí	la
~»	~»	gente
~.	~.	no
Y	Y	sabe
apañar	apañá	el
la	la	terbundo
asadura	asadura	yo
~,	~,	fui
freírla	freíla	a
~…	~…	una
La	La	matanza
gente	gente	de
~,	~,	una
no	no	guña
sabe	sabe	mia
to	to	puso
el	el	la
mundo	mundo	saide
~.	~.	cuando
[HS:E1	[HS:E1	estaba
		¿~			¿~	la
No	No	saide
~?	~?	caliente
		]			]	digo
Yo	Yo	a
fui	fui	la
a	a	dos
la	la	días
matanza	matanza	la
de	de	tiene
una	una	la
cuñada	cuñá	flor
mía	mía	de
~.	~.	si
Puso	Puso	aquella
el	el	y
aceite	aceite	a
~;	~;	la
cuando	cuando	dos
estaba	estaba	otra
el	el	día
aceite	aceite	me
caliente	caliente	disaba
~,	~,	bueno
digo	digo	que
~:	~:	se
«~	«~	le
A	A	pones
los	los	la
dos	dos	saura
días	días	y
~,	~,	tiene
las	las	una
tienes	tienes	peluso
florecidas	aflorecías	a
~»	~»	tu
~.	~.	verde
«~	«~	digo
~¡~	~¡~	que
Qué	Qué	te
va	va	dije
~!	~!	la
~»	~»	salura
~.	~.	y
Y	Y	que
a	a	ponela
los	los	en
dos	dos	la
o	o	sartén
tres	tres	con
días	días	agua
me	me	y
dice	dice	se
~:	~:	voy
«~	«~	a
		bastante
Anonimizado	Anonimizado	se
		voy
~,	~,	a
pues	pues	picar
no	no	y
que	que	ya
[A-Inn]	[A-Inn]	como
pa	pa	de
la	la	San
asadura	asadura	Cuchal
~,	~,	lo
¿~	¿~	sabe
y	y	cuando
tiene	tiene	ya
una	una	la
pelusa	pelusa	vas
toa	toa	tu
verde	verde	cuesta
~?	~?	a
~»	~»	tienno
~,	~,	ya
digo	digo	no
~:	~:	tiene
«~	«~	agua
¿~	¿~	la
Qué	Qué	hecha
te	te	manteca
dije	dije	pica
~?	~?	sino
~»	~»	que
~.	~.	en
La	La	la
asadura	asadura	manteca
hay	hay	porque
que	que	la
ponerla	ponerla	gastó
en	en	a
la	la	tuve
sartén	sartén	la
~,	~,	morsella
con	con	la
agua	agua	hecha
y	y	de
cebolla	cebolla	aceite
~,	~,	y
bastante	bastante	la
cebolla	cebolla	de
picada	picá	empieza
~,	~,	a
y	y	mover
es	es	la
como	como	salura
sancocharlos	desancocharlos	y
~,	~,	cuando
¿~	¿~	ya
sabes	sabes	está
~?	~?	que
Cuando	Cuando	va
ya	ya	tu
la	la	que
ves	ves	está
tú	tú	bien
que	que	cala
está	está	y
tierno	tierno	ya
~,	~,	va
pues	pues	la
le	le	aceite
echas	echas	se
~|	~|	le
ya	ya	echa
no	no	a
tiene	tiene	un
agua	agua	crudo
~,	~,	machacado
le	le	y
echas	echas	pimentó
manteca	manteca	molido
picada	picá	y
~,	~,	esta
si	si	muy
no	no	buena
tienes	tienes	la
manteca	manteca	salura
porque	porque	yo
la	la	no
has	has	la
gastao	gastao	puedo
toa	toa	comer
en	en	ya
la	la	pero
morcilla	morcilla	le
~,	~,	digo
la	la	a
echas	echas	esta
aceite	aceite	del
~,	~,	camisero
y	y	a
la	la	la
~,	~,	paña
ya	ya	salura
empiezas	empiezas	guarda
a	a	un
mover	mové	aspailla
las	las	porque
asaduras	asaduras	a
y	y	mí
cuando	cuando	me
ya	ya	tienen
está	está	el
que	que	agua
ves	ves	de
tú	tú	amantago
que	que	lo
está	está	que
bien	bien	tome
calada	calá	mi
~,	~,	hija,
y	y	mi
ya	ya	dieta
va	va	y
el	el
aceite	aceite
~,	~,
se	se
le	le
echa	echa
ajo	ajo
crudo	crudo
machacao	machacao
y	y
pimentón	pimentón
molido	molido
~.	~.
Y	Y
está	está
mu	mu
buena	buena
la	la
asadura	asadura
~.	~.
Yo	Yo
no	no
la	la
puedo	puedo
comer	comé
ya	ya
~,	~,
pero	pero
le	le
digo	digo
a	a
esta	esta
del	del
carnicero	carnicero
~:	~:
«~	«~
Cuando	Cuando
apañes	apañes
asadura	asadura
~,	~,
guárdame	guárdame
unas	unas
tajadillas	tajaíllas
~»	~»
~.	~.
[HS:E	[HS:E
		[RISA]			[RISA]
		]			]
Porque	Porque
a	a
mí	mí
me	me
tienen	tienen
la	la
guardia	guardia
montada	montá
con	con
lo	lo
que	que
como	como
~.	~.
[HS:E1	[HS:E1
		¿~			¿~
Ah	Ah
~,	~,
sí	sí
~?	~?
		]			]
Mi	Mi
hija	hija
~,	~,
mi	mi
nieta	nieta
~…	~…
Ea	Ea
~.	~.
