estandar	dialectal	whisper
Y	Y	Almidra
a	a	estaba
lo	lo	en
mejor	mejor	dimartemente
una	una	hnychado�낍
~,	~,	y
una	una	tomuó
caña	caña	un
~,	~,	diamquel
de	de	de
cuando	cuando	repartimiento
yo	yo	y
te	te	ahí
cuento	cuento	estuvo
valía	valía	antes
un	un	la
real	real	noche
~,	~,	Y
venticinco	venticinco	hemos
céntimos	céntimos	ganado
~,	~,	a
[HS:E1	[HS:E1	una
		Jolín			Jolín	casa
~.	~.	del
		]			]	7
[R-Inf]	[R-Inf]	a
que	que	8
era	era	que
dinero	dinero	el
entonces	entonces	emphasizeикс
~,	~,	y
era	era	se
dinero	dinero	llamaba
~.	~.	pa
Y	Y	Nelsonego
allí	allí	para
pasabas	pasabas	preached
la	la	drives
tarde	tarde	la
y	y	pal
la	la
noche	noche
~,	~,
y	y
luego	luego
decíamos	decíamos
~:	~:
«~	«~
Vamos	Vamos
a	a
cenar	cenar
a	a
~,	~,
a	a
una	una
casa	casa
~»	~»
~.	~.
De	De
los	los
siete	siete
o	o
ocho	ocho
que	que
éramos	éramos
y	y
nos	nos
íbamos	íbamos
allí	allí
[R-Inf]	[R-Inf]
y	y
el	el
uno	uno
se	se
llevaba	llevaba
un	un
par	par
de	de
huevos	huevos
~,	~,
el	el
otro	otro
llevaba	llevaba
un	un
par	par
de	de
chorizos	chorizos
o	o
~…	~…
