estandar	dialectal	whisper
No	No	No,
~,	~,	pero
no	no	se
pero	pero	desvienden
se	se	muy
defienden	defienden	bien.
muy	muy	Yo
bien	bien	no
~,	~,	sé,
eh	eh	yo
~.	~.	conozco
[RISAS]	[RISAS]	gente
Yo	Yo	aquí,
no	no	de
sé	sé	hecho,
~…	~…	una
Yo	Yo	compañera,
conozco	conozco	una
gente	gente	de
aquí	aquí	monterías
~…	~…	de
de	de	mi
hecho	hecho	compañero
una	una	de
compañera	compañera	este
~…	~…	año,
~,	~,	hebra
una	una	Sileña,
~…	~…	¿vale?
de	de	Sileña
montería	montería	y
~,	~,	nos
de	de	llevó
mis	mis	mucho
compañeros	compañeros	daño
de	de	aquí,
este	este	mucho
año	año	tiempo.
~,	~,	Y,
es	es	a
brasileña	brasileña	hablar
~,	~,	digo,
¿~	¿~	yo
sabes	sabes	no
~?	~?	sé
[HS:E2	[HS:E2	cómo
		[Asent]			[Asent]	apanñar,
~.	~.	la
		]			]	suerte
Brasileña	Brasileña	que
y	y	están
~…	~…	ahí
no	no	pasa
lleva	lleva	como
muchos	muchos	con
años	años	los
aquí	aquí	moros
~,	~,	que
mucho	mucho	tenemos
tiempo	tiempo	aquí,
~.	~.	lo
[R-Mcr]	[R-Mcr]	arabe,
Y	Y	que
habla	habla	hay
~…	~…	muchos,
digo	digo	¿verdad?
~:	~:	Ahí
«~	«~	hay
Yo	Yo	un
no	no	matrimonio
sé	sé	que
cómo	cómo	tiene
os	os	trabajo,
apañáis	apañáis	a
la	la	trozo
suerte	suerte	a
que	que	vale,
tenéis	tenéis	el
~»	~»	híbur.
~.	~.	La
Pasa	Pasa	suerte
como	como	que
con	con	tienen
los	los	los
~,	~,	sabales
los	los	de
moros	moros	estos
que	que	que
tenemos	tenemos	dominan,
aquí	aquí	dos
~,	~,	y
los	los	tres
árabes	árabes	diamos,
~.	~.	paso
Aquí	Aquí	y
hay	hay	bien,
muchos	muchos	bien,
~,	~,	bien,
¿~	¿~	perfecto.
sabes	sabes	La
~?	~?	humana,
Ahí	Ahí	túve
hay	hay	la
uno	uno	humana
~|	~|	hasta
un	un	que
matrimonio	matrimonio	viene
que	que	en
tiene	tiene	la
tres	tres	humana.
o	o	Eso
cuatro	cuatro	dominan
chavales	chavales	en
~,	~,	el
digo	digo	español,
la	la	el
suerte	suerte	castellano,
que	que	pero
tienen	tienen	es
los	los	que
chavales	chavales	lo
estos	estos	dominan
que	que	rápido.
dominan	dominan	Rápido,
dos	dos	digo,
y	y	son
tres	tres	muy
idiomas	idiomas	instalantes,
~.	~.	yo
Pero	Pero	creo
al	al	que
paso	paso	sí,
y	y
bien	bien
~,	~,
bien	bien
~,	~,
bien	bien
~,	~,
perfecto	perfecto
~.	~.
Los	Los
rumanos	rumanos
~,	~,
tú	tú
ves	ves
los	los
rumanos	rumanos
estos	estos
que	que
vienen	vienen
y	y
las	las
rumanas	rumanas
~.	~.
Esos	Esos
dominan	dominan
el	el
español	españó
~,	~,
el	el
~,	~,
el	el
castellano	castellano
~.	~.
Pero	Pero
es	es
que	que
lo	lo
~,	~,
lo	lo
dominan	dominan
	
rápido	rápido
~.	~.
Rápido	Rápido
~,	~,
rápido	rápido
~.	~.
		]			]
Digo	Digo
~,	~,
son	son
muy	muy
inteligentes	inteligentes
o	o
~…	~…
[RISAS]	[RISAS]
yo	yo
qué	qué
sé	sé
~.	~.
Sí	Sí
es	es
verdad	verdá
~.	~.
