estandar	dialectal	whisper
¿~	¿~	La
La	La	cadra,
casa	casa	la
~?	~?	poder
Pues	Pues	te
date	date	cuesta,
cuenta	cuenta	la
~,	~,	limar,
la	la	la
~…	~…	porros.
~|	~|	Cuando
mi	mi	podía
madre	madre	seguir
pues	pues	a
la	la	trabajar
pobre	pobre	también,
pues	pues	trabajaba
~…	~…	al
~,	~,	tener
pues	pues	campo.
cuando	cuando	Llevaban
podía	podía	a
salir	salir	narcar,
a	a	llevaban
trabajar	trabajar	a
también	también	todo
trabajaba	trabajaba	y
aquí	aquí	a
en	en	casa
el	el	poco.
campo	campo	Porque
~.	~.	no
Iban	Iban	estaba
a	a	un
arrancar	arrancar	mejor
~,	~,	hecho
iban	iban	de
a	a	hoy,
~…	~…	ayer
to	to	en
~,	~,	la
y	y	vida,
~…	~…	estaría
~,	~,	aquí.
y	y	Porque
~…	~…	no
~,	~,	había
y	y	de
en	en	la
la	la	corra.
casa	casa	Y
pues	pues	ahí
co-	co-	estaba
~…	~…	el
~|	~|	terreno,
pos	pos	recogía
lo	lo	lo
que	que	que
no	no	hubiera.
estaba	estaba	Ya
mejor	mejor	que
hecho	hecho	a
estaba	estaba	veces,
peor	peor	en
y	y	que
asín	asín	había
es	es	cuarto,
la	la	cuando
vida	vida	la
que	que	guerra
había	había	no
aquí	aquí	había
~.	~.	comparto
Porque	Porque	y
no	no	todo
había	había	pasaba
otra	otra	a
cosa	cosa	este
~.	~.	arme.
Y	Y	Aquí,
estaba'estaba'usted	estaba'sté'usted	a
~…	~…	la
si	si	guerra,
no	no	me
recogía	recogía	acuerdo
~,	~,	y
no	no	yo
comía	comía	ya
~.	~.	tenía
Si	Si	mi
es	es	sitio,
que	que	yo
~…	~…	ahí,
a	a	después
veces	veces	de
en	en	la
que	que	guerra.
había	había	Y
cuartos	cuartos	tres
~,	~,	anagos
cuando	cuando	de
la	la	hueví,
guerra	guerra	venían
no	no	ahí
~…	~…	en
~,	~,	vagones,
no	no	en
había	había	desodertren.
con	con	Y
cuartos	cuartos	ahí
y	y	me
to	to	tomaba
pasaba'pasaba'usted	pasaba'sté'usted	la
hambre	hambre	estación,
~…	~…	que
Pero	Pero	traen
aquí	aquí	un
ya	ya	anago,
de	de	me
la	la	acomé
guerra	guerra	un
me	me	nuevo
acuerdo	acuerdo	frito,
yo	yo	sin
~.	~.	párminar.
Ya	Ya	Y
tenía	tenía	ya
yo	yo	se
siete	siete	la
u	u	había
ocho	ocho	venía,
años	años	me
después	después	estaba
de	de	un
la	la	mayao
guerra	guerra	de
~.	~.	ámbren.
[HS:E3	[HS:E3	Hoy
		[Asent]			[Asent]	ya
~.	~.	puedo
		]			]	ver
Y	Y	si
~…	~…	hayos
~,	~,	que
y	y	para
~,	~,	comerlo
y	y	nos
traían	traían	pasaba
nabos	nabos	tampoco,
de	de	y
Guadix	Guadix	para
en	en	que
~|	~|	no
venían	venían	me
ahí	ahí	haya
en	en	ratatado.
~…	~…	Pero
~,	~,	vamos
en	en	para
vagones	vagones	un
de	de	pleno
~…	~…	pleno.
~,	~,	Ámbren
de	de	y
esos	esos	de
del	del	todos,
tren	tren	para
y	y	ir.
ba-	ba-	Y
~,	~,	es
ba-	ba-	cual,
~,	~,	de
íbamos	íbamos	todos
a	a	muy...
la	la	Ah,
estación	estación	por
a	a	la
traer	traer	vida
unos	unos	que
nabos	nabos	han
pa	pa	vivo,
comérnoslos	comérnoslos	y
fritos	fritos	ya
sin	sin	he
pan	pan	ido
ni	ni	esta
na	na	corra.
~.	~.	Aún
Y	Y	de
esa	esa	ver,
es	es	os
la	la	la
vida	vía	pasaba
porque	porque	de
estábamos	estábamos	tu.
desmayados	esmayados	Porque
de	de	aquí
hambre	hambre	no
~.	~.	recogía
Hoy	Hoy	este
ya	ya	de
pues	pues	nuevo,
gracias	gracias	como
a	a	yo.
Dios	Dios	Por
te-	te-	el
~,	~,	que
pa	pa	tienes
comer	comer	que
no	no	sembrar
nos	nos	el
falta	falta	hermano,
tampoco	tampoco	tienes
hoy	hoy	que
~.	~.	sembrar
Pa	Pa	de
qué	qué	tu.
vamos	vamos	Para
a	a	recoger
llorar	llorar	para
tanto	tanto	comer,
~.	~.	en
Pero	Pero	las
que	que	lianas
hemos	hemos	corteos,
pasao	pasao	pues
mucho	mucho	le
~,	~,	abraba
mucho	mucho	un
~.	~.	papa,
Hambre	Hambre	a
y	y	mi
de	de	chuela,
to	to	el
