estandar	dialectal	whisper
cuesta	cuesta	y
mucho	mucho	eso
hacer	hacer	ya
la	la	es
morcilla	morcilla	más
 	 	complicada
 	 	yo
 	 	no
 	 	lo
 	 	hago
 	 	porque
 	 	es
 	 	de
 	 	más
 	 	trabajo,
 	 	con
 	 	la
 	 	sangre
 	 	que
 	 	se
 	 	ha
 	 	recerdo,
 	 	la
 	 	sangre
 	 	no
 	 	se
 	 	deja
 	 	a
 	 	regular,
 	 	se
 	 	vuelve,
 	 	y
 	 	ese
 	 	coagulo
 	 	hoy
 	 	día
 	 	ya
 	 	hay
 	 	una
 	 	batidora
 	 	y
 	 	ya
 	 	se
 	 	vuelve
 	 	a
 	 	poner
 	 	líquida,
 	 	y
 	 	después
 	 	ha
 	 	hecho
 	 	muchas
 	 	cosas
 	 	con
 	 	noces,
 	 	pasas,
 	 	manzán,
 	 	ha
 	 	hecho
 	 	muchas
 	 	cosas
 	 	dentro,
 	 	y
 	 	eso
 	 	se
 	 	coge
 	 	en
 	 	una
 	 	tripa
 	 	de
 	 	la
 	 	gorda,
 	 	por
 	 	lo
 	 	que
 	 	se
 	 	ha
 	 	hecho,
 	 	se
 	 	ha
 	 	hecho
 	 	una
 	 	tripa
 	 	de
 	 	la
 	 	gorda,
 	 	y
 	 	eso
 	 	se
 	 	coge,
 	 	después
 	 	se
 	 	las
 	 	acurar
 	 	y
 	 	se
 	 	come,
 	 	a
 	 	que
 	 	ha
 	 	dicho
 	 	yo
 	 	no
 	 	hay
 	 	por
 	 	ella
 	 	mucho,
 	 	creo
 	 	que
 	 	me
 	 	he
 	 	dicho
 	 	que
 	 	tal,
 	 	pero
 	 	para
 	 	mí
 	 	saben
 	 	también
 	 	las
 	 	cosas
 	 	que
 	 	le
 	 	meten
 	 	como
 	 	la
 	 	bolsilla
 	 	después,
 	 	¿eh?
 	 	Y
 	 	esta,
 	 	cuesta
 	 	mucho,
 	 	a
 	 	hacer
 	 	la
 	 	bolsilla.
