estandar	dialectal	whisper
Los	Los	Es
chorizos	chorizos	la
igual	igual	carne,
~.	~.	se
Se	Se	espimiento,
hacen	hacen	es
~…	~…	asajo,
Echas	Echas	es
la	la	ya
carne	carne	seregano
~,	~,	y
echas	echas	lo
pimiento	pimiento	tienes
~,	~,	así
echas	echas	dos
ajo	ajo	días.
~,	~,	Después
echas	echas	ya
orégano	orégano	lo
y	y	llenas,
lo	lo	las
tienes	tienes
así	así
dos	dos
días	días
~,	~,
[HS:E1	[HS:E1
		¿~			¿~
Y	Y
luego	luego
ya	ya
lo	lo
~…	~…
~?	~?
		]			]
después	después
ya	ya
lo	lo
llenas	llenas
~.	~.
Pero	Pero
~,	~,
las	las
tripas	tripas
~…	~…
