estandar	dialectal	whisper
¿~	¿~	Lo
Y	Y	que
las	las	seré
chicas	chicas	al
iban	iban	doinyo
a	a	es
la	la	que
fuente	fuente	bueno
a	a	astoncellence
ver	ver	vida
a	a	en
los	los	los
~,	~,	clientes
a	a	Est
los	los	love,
[HS:I1	[HS:I1	es
		A			A	decir,
los	los	laкоcion
novios	novios	a
~.	~.	la
		]			]	fuente
chicos	chicos	de
~?	~?	Adorado
¿~	¿~	delame.
Sí	Sí	La
 	 	shortly
 	 	no
 	 	sea
 	 	más,
 	 	desde
 	 	hoy
 	 	la
 	 	deliccia
 	 	al
 	 	языco,
 	 	vieja
 	 	quando
 	 	тяжes
 	 	cualos
 	 	hablas
 	 	en
 	 	tan
 	 	trado.
 	 	Un
 	 	되게
 	 	general
 	 	de
 	 	milowa
 	 	sense,
 	 	un
 	 	atauos
 	 	medialo
 	 	donde
 	 	quedan
 	 	nosotros,
 	 	고등alamente,
 	 	이런
 	 	lo
 	 	que
 	 	teόes
 	 	deGeo
 	 	y
 	 	todo
 	 	IM2S
 	 	şF
