estandar	dialectal	whisper
|T15|	|T15|	tengo
Pero	Pero	dejado
llegando	llegando	a
a	a	un
un	un	tiempo
~…	~…	cuando
tiempo	tiempo	llegábamos
~,	~,	ya
como	como	estamos
llevábamos	llevábamos	wedi
ya	ya	más
~…	~…	outrageous
dos	dos	pues
años	años	es
y	y	una
medio	medio	prensa
		es
o	o	una
más	más	prensa
~,	~,	yo
novios	novios	creo
~,	~,	que
pues	pues	era
ya	ya	bien
es	es	éstalinamente
un	un	stiff
acuerdo	acuerdo	y
~.	~.	menos
Es	Es	a
un	un	видео
acuerdo	acuerdo	solo
~,	~,	existiGoing
porque	porque	yoил
yo	yo	lantern
creo	creo	ya
que	que	Creating
~…	~…	una
~,	~,	vez
yo	yo	que
era	era	vivas
bien	bien	los
jovencito	jovencito	años,
y	y	los
me	me	otros
gustaba	gustaba	años,
el	el	con
baile	baile	una
y	y	mujer.
estaba	estaba	Pues
bailando	bailando	ya
y	y	la
tenía	tenía	quieres
novia	novia	y
~,	~,	ella
iba	iba	te
con	con	tiene
otras	otras	sino
luego	luego	la
y	y	nievasar
tal	tal	por
~,	~,	tiempo.
pero	pero	Por
una	una	lo
vez	vez	menos
que	que	en
llevas	llevas	los
dos	dos	pueblos
años	años	yo
o	o	como
tres	tres	si
años	años	iba
con	con	a
una	una	ser
mujer	mujer	la
pues	pues	vida.
ya	ya	Me
la	la	como
quieres	quieres	si
y	y	iba
ella	ella	a
te	te	ser
quiere	quiere	la
si	si	vida
no	no	de
~,	~,	Nevada
no	no	y
llevas	llevas	un
tanto	tanto	par
tiempo	tiempo	de
~.	~.	años
Por	Por	de
lo	lo	novia.
menos	menos	Pero
~,	~,	ahora
en	en	no
los	los	habrá
pueblos	pueblos	hecho
~,	~,	ningún
yo	yo	distinto.
he	he	Pero
conocido	conocido	ahora
así	así	hablando
la	la	de
vida	vida	los
~,	~,	primeros
he	he	compañeros,
conocido	conocido	la
así	así	mujer
la	la	no
vida	vida	lo
~,	~,	hagas
de	de	bien
llevar	llevar	esto
un	un	lo
par	par	hagas.
de	de	Pero
años	años	ya
de	de	todo
novios	novios	como
y	y	si
ya	ya	fuera
~.	~.	un
Ahora	Ahora	gran
no	no	divamuse
~,	~,	tiempo
ahora	ahora	y
eso	eso	entonces
es	es	no
muy	muy	se
distinto	distinto	llevaba
~.	~.	eso.
[A-Crt]	[A-Crt]	Porque
¿~	¿~	todos
Pero	Pero	los
ahora	ahora	otros
~…	~…	llevaban
~?	~?	y
Ahora	Ahora	no
desde	desde	bailaba
el	el	la
primer	primer	comida.
día	día	Era
que	que	tapo
acompaña	acompaña	la
uno	uno	comida,
a	a	un
la	la	año,
mujer	mujer	otro
~|	~|	año.
yo	yo	Pues
lo	lo	es
veo	veo	que
aquí	aquí	nos
en	en	queríamos,
el	el	si
pueblo	pueblo	no,
así	así	o
~,	~,	si
pues	pues	no,
ya	ya	no
~,	~,	te
coño	coño	hacía
~,	~,	ser.
como	como	No
si	si	teníamos
fueran	fueran	que
~|	~|	nos
hubieran	hubieran	patecer.
llevao	llevao	Lo
mucho	mucho	vemos
tiempo	tiempo	en
~.	~.	la
Y	Y	ciudad.
entonces	entonces	Pues
pues	pues	cuando
no	no	le
se	se	iba
llevaba	llevaba	diciendo
eso	eso	al
~,	~,	casarme,
pero	pero	yo
claro	claro	he
~,	~,	tocado
nosotros	nosotros	de
~|	~|	la
iba	iba	cocción
al	al	y
baile	baile	teniendo
~,	~,	un
yo	yo	especial
no	no	para
bailaba	bailaba	la
ya	ya	sociedad.
con	con	Y
ninguna	ninguna	me
~,	~,	haces
ella	ella	tocar
tampoco	tampoco	el
con	con	domingo.
ninguno	ninguno	Y
~,	~,	paramos
un	un	el
año	año	domingo
~,	~,	y
otro	otro	los
año	año	patillos.
~,	~,	Me
claro	claro	da
~,	~,	cuenta
pues	pues	la
~,	~,	guerra
es	es	de
que	que	la
nos	nos	quinta
queríamos	queríamos	del
~,	~,	29
y	y	de
si	si	los
no	no	últimos
~,	~,	meses.
pues	pues	Vengo
no	no	de
podría	podría	desdiciante
ser	ser	a
~.	~.	través
[HS:E1	[HS:E1	de
		Claro			Claro	los…
~.	~.	Y
		]			]	a
No	No	que
queriéndose	queriéndose	salvo
~,	~,	que
no	no	aquí
puede	puede	tenemos
ser	ser	una
~.	~.	fiesta
Por	Por	por
lo	lo	salvo
menos	menos	que
era	era	animos
~…	~…	a
así	así	brazo
la	la	de
vida	vida	la
~.	~.	fiesta?
Pues	Pues	Vía
~,	~,	de
como	como	la
le	le	búsqueda.
iba	iba	Mucha
diciendo	diciendo	fiesta.
~,	~,	Al
de	de	día
~…	~…	de
~|	~|	salvo,
al	al	aquí
casarme	casarme	en
~,	~,	la
yo	yo	fiesta,
tocaba	tocaba	lo
bien	bien	tengo
l'la_acordeón	l'cordeón	todo
y	y	muy
tenía	tenía	corte.
un	un	Tengo
oído	oído	otro
especial	especial	día
pa	pa	al
la	la	día
música	música	de
~,	~,	la
y	y	fiesta
me	me	y
hacen	hacen	aquí
tocar	tocar	es
el	el	un
bombo	bombo	sector
~.	~.	muy
~¡~	~¡~	corte.
Coño	Coño	Cuando
~!	~!	el
Preparamos	Preparamos	día
el	el	de
bombo	bombo	salvo,
y	y	aquí
los	los	te
platillos	platillos	estaba
~.	~.	con
Me	Me	casa
tocó	tocó	y
ir	ir	a
a	a	la
la	la	infancia.
guerra	guerra	Y
de	de	con
la	la	mi
quinta	quinta	lugar,
del	del	el
29	29	ingeniero
~,	~,	que
estuve	estuve	estaba
ventitrés	ventitrés	antes
meses	meses	de
~.	~.	la
Vengo	Vengo	luz
del	del	morir.
~|	~|	Cuando
licenciao	licenciao	traen
de	de	una
la	la	noticia
guerra	guerra	de
[V-Sml]	[V-Sml]	salamanka
y	y	y
aquel	aquel	ten
san	san	un
Roque	Roque	cajoso
~,	~,	ojito,
que	que	lo
aquí	aquí	van
tenemos	tenemos	a
una	una	rojar.
fiesta	fiesta	Es
por	por	otro
san	san	que
Roque	Roque	lo…
~.	~.	Por
¿~	¿~	los
Han	Han	compañeros,
oído	oído	lo
hablar	hablar	tenía.
de	de	Es
la	la	otro
fiesta	fiesta	que
~?	~?	lo…
El	El	Es
día	día	ahí
de	de	donde
la	la	tiene
virgen	virgen	que
~,	~,	pasar
[R-Inf]	[R-Inf]	a
mucha	mucha	la
fiesta	fiesta	narcia
~,	~,	de
[R-Inf]	[R-Inf]	salamanka
al	al	que
día	día	es
de	de	una
san	san	casa
Roque	Roque	de
~,	~,	instrumentos.
encierros	encierros	Lo
de	de	hace
toro	toro	la
y	y	casa
corrida	corrida	de
~,	~,	la
del	del	fiesta.
s-	s-	Y
~,	~,	a
otro	otro	tocar
día	día	la
~,	~,	casa
el	el	de
día	día	insolzán.
diecisiete	diecisiete	Y
~,	~,	a
encierro	encierro	ver,
de	de	una
toro	toro	rota
y	y	de
corridas	corridas
~.	~.
Cuando	Cuando
el	el
de	de
~|	~|
el	el
día	día
de	de
san	san
Roque	Roque
~,	~,
que	que
estaba	estaba
yo	yo
en	en
casa	casa
ya	ya
licenciao	licenciao
y	y
con	con
mi	mi
mujer	mujer
y	y
en	en
el	el
oficio	oficio
que	que
estaba	estaba
antes	antes
~,	~,
en	en
la	la
luz	luz
~,	~,
volví	volví
~.	~.
Cuando	Cuando
traen	traen
una	una
orquesta	orquesta
de	de
Salamanca	Salamanca
y	y
traen	traen
un	un
~,	~,
un	un
muchacho	muchacho
jovencito	jovencito
tocando	tocando
el	el
jazz	jazz
~.	~.
	
«~	«~
~¡~	~¡~
Jo	Jo
~,	~,
eso	eso
lo	lo
toco	toco
yo	yo
~!	~!
~»	~»
~.	~.
		]			]
Con	Con
los	los
compañeros	compañeros
que	que
tenía	tenía
~.	~.
«~	«~
~¡~	~¡~
Eso	Eso
lo	lo
toco	toco
yo	yo
~!	~!
~»	~»
~.	~.
Enseguida	Enseguida
me	me
fui	fui
[R-Inf]	[R-Inf]
a	a
casa	casa
Bernardi	Bernardi
~,	~,
de	de
Salamanca	Salamanca
~,	~,
que	que
es	es
una	una
casa	casa
de	de
instrumentos	instrumentos
~,	~,
traje	traje
la	la
caja	caja
~,	~,
[R-Inf]	[R-Inf]
el	el
pedal	pedal
~…	~…
[R-Inf]	[R-Inf]
[A-Inn]	[A-Inn]
y	y
a	a
tocar	tocar
se	se
ha	ha
dicho	dicho
~,	~,
