estandar	dialectal	whisper
Doce	Doce	12
familias	familiae	familia.
~.	~.	12
Mi	Mi	familia.
padre	padre	Mi
eran	eran	padre
siete	siete	era
hermanos	hermanos	siete
y	y	hermanos
vivían	vivían	y
seis	seis	vivía
allí	allí	seis
~,	~,	allí
en	en	del
el	el	mismo
mismo	mismo	cortijo.
cortijo	cortijo	Contó
~,	~,	su
con	con	hijo,
todos	tos	contó
sus	sus	su
hijos	hijos	mujer.
y	y	Yo
con	con	soy
todos	tos	gay,
sus	sus	como
estas	estas	la
~.	~.	hija
Y	Y	de
otro	otro	la
que	que	plaza,
hay	hay	otro
~,	~,	cortiquillo.
pues	pues	Había
como	como	otros
de	de	seis.
aquí	aquí	Para
a	a	mi
la	la	hija.
plaza	plaza	Y
~,	~,	nos
otro	otro	llevamos
cortiquillo	cortiquillo	todo
~,	~,	muy
había	había	bien,
otros	otros	muy
seis	seis
familias	familias
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
[Asent]	[Asent]
~.	~.
Y	Y
nos	nos
llevábamos	llevábamos
todos	tos
mu	mu
bien	bien
~,	~,
mu	mu
bien	bien
~,	~,
mu	mu
bien	bien
~.	~.
