estandar	dialectal	whisper
Me	Me	¿Qué
~…	~…	pasa?
[HCruz:	[HCruz:	¿Ves?
		[HS:I4			[HS:I4	¿Y
		Hola			Hola	qué
~.	~.	viene?
		]			]	¿Sonos?
[HS:E2	[HS:E2	Aquí
		Hola			Hola	se
~.	~.	presento
		]			]	esta
Buen-	Buen-	familia
~…	~…	que
¿~	¿~	son
Qué	Qué	de
pasa	pasa	la
ahí	ahí	Universidad
~?	~?	de
[HS:E3	[HS:E3
		Buenas			Buenas
~.	~.
		]			]
¿~	¿~
Bien	Bien
~?	~?
[HS:E1	[HS:E1
		[RISAS]			[RISAS]
		]			]
¿~	¿~
Y	Y
qué	qué
~?	~?
¿~	¿~
Vienes	Vienes
solo	solo
~?	~?
Aquí	Aquí
te	te
presento	presento
esta	esta
~…	~…
~,	~,
[HS:E1	[HS:E1
		Es			Es
que	que
venimos	venimos
~…	~…
~,	~,
venimos	venimos
de	de
la	la
universidad	universidad
de	de
Madrid	Madrid
		]			]
esta	esta
familia	familia
~,	~,
que	que
son	son
de	de
la	la
universidad	universidá
de	de
~…	~…
~,	~,
de	de
Madrid	Madrí
¿~	¿~
no	no
~?	~?
		]			]
