estandar	dialectal	whisper
Pues	Pues	pues
~,	~,	mira,
mire	mire	le
~,	~,	voy
le	le	a
voy	voy	contar.
a	a	Venimos
contar	contar	de
~.	~.	la
[OTRAS-EM]	[OTRAS-EM]	Universidad
~,	~,	y
venimos	venimos	estamos
de	de	haciendo
la	la	un
uni-	uni-	trabajo
~,	~,	de
[R-Anm]	[R-Anm]	investigación
~¡~	~¡~	para
uy	uy	ver
~!	~!	cómo
Venimos	Venimos	era
de	de	la
la	la	vida
universidad	universidad	de
y	y	antes
estamos	estamos	en
haciendo	haciendo	los
un	un	pequeños
trabajo	trabajo	pueblos
de	de	de
investigación	investigación	la
para	para	Palma
ver	ver	y
cómo	cómo	buscamos
era	era	a
la	la	gente
vida	vida	mayor
de	de	que
antes	antes	haya
en	en	vivido
los	los	toda
pequeños	pequeños	la
pueblos	pueblos	vida
de	de	y
La_Palma	La_Palma	que
~.	~.	nos
Y	Y	pueda
buscamos	buscamos	contar
a	a	cómo
gente	gente	se
~,	~,	vivía
pues	pues	aquí
mayor	mayor	antes
~,	~,	pues
que	que	que
haya	haya	se
vivido	vivido	cultivaba,
toda	toda	cómo
la	la	se
vida	vida	pescaba,
y	y	los
~…	~…	animales
y	y	que
que	que	había,
nos	nos	todo
pueda	pueda	lo
contar	contar	que
cómo	cómo	se
se	se	acuerde.
vivía	vivía	Le
aquí	aquí	podemos
antes	antes	hacer
~,	~,	las
pues	pues	increíblemente
qué	qué	a
se	se	nos
cultivaba	cultivaba	va
~,	~,	a
cómo	cómo
se	se
pescaba	pescaba
~,	~,
los	los
animales	animales
que	que
había	había
~…	~…
Todo	Todo
~.	~.
Todo	Todo
lo	lo
que	que
se	se
acuerde	acuerde
~.	~.
[HS:I1	[HS:I1
		Pues			Pues
yo	yo
qué	qué
sé	sé
~.	~.
		]			]
¿~	¿~
Le	Le
podemos	podemos
hacer	hacer
las	las
preguntas	preguntas
~?	~?
