estandar	dialectal	whisper
Eh	Eh	¿Qué
~,	~,	es
aquí	aquí	muy
es	es	normal?
muy	muy	El
~…	~…	cocido
~,	~,	es
es	es	muy
normal	normal	normal.
~,	~,	Sobre
el	el	todo
cocido	cocido	una
es	es	vez
muy	muy	a
normal	normal	ese
~,	~,	mamá,
sobre	sobre	sé
todo	todo	que
una	una	me
vez	vez	cocido.
a	a	No
la	la	es
semana	semana	que
~,	~,	se
se	se	escoma
come	come	a
cocido	cocido	caber
~.	~.	una
No	No	lujo
es	es	en
que	que	cuando
se	se	quiera,
[A-Inn]	[A-Inn]	pero
~,	~,	que
cada	cada	era
una	una
lo	lo
pone	pone
cuando	cuando
quiera	quiera
~,	~,
¿~	¿~
no	no
~?	~?
~,	~,
pero	pero
que	que
la	la
mayoría	mayoría
~,	~,
sí	sí
~.	~.
