estandar	dialectal	whisper
Aquí	Aquí	ș
sí	sí	la
hay	hay	recolección,
~,	~,	capojo
sí	sí	a
hay	hay	poco,
~,	~,	tienen
bastante	bastante	que
~.	~.	verí
[HS:E1	[HS:E1	inmigrantes,
		[Asent]			[Asent]	más
~.	~.	que
		]			]	todo,
No	No	más
obstante	obstante	reví
~,	~,	quien
pues	pues	awkwardo
también	también	oriamo,
hay	hay	hammerhythm
mucha	muncha
industria	industria
ya	ya
que	que
antes	antes
no	no
la	la
había	había
~,	~,
carpinterías	carpinterías
y	y
[A-Inn]	[A-Inn]
mucha	mucha
gente	gente
~.	~.
Es	Es
decir	decir
~,	~,
que	que
cuando	cuando
vienen	vienen
ya	ya
~…	~…
la	la
recolección	recolección
~,	~,
que	que
a	a
poco	poco
a	a
poco	poco
tienen	tienen
que	que
venir	vení
inmigrantes	inmigrantes
~,	~,
más	más
que	que
to	to
magrebíes	magrebíes
y	y
ecuatorianos	ecuatorianos
van	van
viniendo	viniendo
muchos	munchos
~.	~.
Bueno	Bueno
~.	~.
