estandar	dialectal	whisper
Yo	Yo	hasta
~,	~,	que
yo	yo	yo
~,	~,	me
yo	yo	intercubo
~…	~…	en
Sí	Sí	casa
~,	~,	y
hasta	hasta	a
que	que	mi
hubo	hubo	ministro
[A-Inn]	[A-Inn]	estaba
estuve	estuve	la
en	en	tierra
casa	casa	los
~,	~,	olivos
yo	yo	están
la	la	diciendoos
t-	t-	de
~,	~,	sparニen
administraba	administraba	y
la	la	policialmente
tierra	tierra	en
~,	~,	el
los	los	fall
olivos	olivos	–tengan
~,	~,	a
en	en	đây,
fin	fin	כי
~,	~,	ya
todo	todo	super
 	 	cree
 	 	que
 	 	tampoco
 	 	participan
 	 	y
 	 	son
 	 	las
 	 	core
 	 	травricas
 	 	hoy.
