estandar	dialectal	whisper
Pues	Pues	Antes
nosotros	nosotros	no
~|	~|	sé,
antes	antes	pero
~,	~,	aquí
antes	antes	no
~,	~,	es
no	no	mucha
sé	sé	tradición
~,	~,	de
pero	pero	blanco
		y
aquí	aquí	así
no	no	no
~,	~,	habíamos.
mucha	mucha	Ahora
tradición	tradición	sí,
de	de	ahora
blanco	blanco	sí,
y	y	producemos
así	así	una
no	no	subrenad
había	había	que
~,	~,	ahora
ahora	ahora	se
sí	sí	casa
~,	~,	aquí
ahora	ahora	también,
sí	sí	el
~.	~.	8
[R-Ind]	[R-Ind]	de
Nosotros	Nosotros	julio,
tenemos	tenemos	si
una	una	estaba
sobrina	sobrina	de
que	que	blanco,
ahora	ahora	bueno,
se	se	y
casa	casa	otras
aquí	aquí	están
también	también	bien
~,	~,	anidos.
el	el	Pero
~…	~…	antiguamente
ocho	ocho	no,
de	de	pues
julio	julio	una
~,	~,	ropa
[HS:E1	[HS:E1	más
		[Asent]			[Asent]	normal,
~.	~.	traje
		]			]	de
y	y	chaqueta,
esta	esta	un
va	va	vestido
de	de	negro,
blanco	blanco	un
~,	~,	más
bueno	bueno	serio,
~,	~,	o
y	y	me
otras	otras	se
también	también	notaba
han	han	que
ido	ido	era
~,	~,	la
pero	pero	novia,
antiguamente	antiguamente	vamos,
~,	~,	no
no	no	es
~:	~:	como
pues	pues	los
una	una	demás.
ropa	ropa
más	más
normal	normal
~,	~,
un	un
traje	traje
de	de
chaqueta	chaqueta
o	o
un	un
vestido	vestido
negro	negro
~,	~,
más	más
serio	serio
~.	~.
Hombre	Hombre
~,	~,
se	se
notaba	notaba
que	que
era	era
la	la
novia	novia
~,	~,
vamos	vamos
~,	~,
no	no
iba	iba
como	como
los	los
demás	demás
~.	~.
[HCruz:	[HCruz:
		¿~			¿~
T'han	T'han
ayudao	ayudao
~?	~?
		]			]
