estandar	dialectal	whisper
Los	Los	Los
chorizos	chorizos	chodícios
se	se	se
hacen	hacen	ha
~,	~,	hecho,
ya	ya	ya
os	os	os
he	he	he
dicho	dicho	dicho,
~,	~,	picar,
picar	picar	echarle,
~,	~,	bueno,
echarle	echarle	entonces,
~,	~,	a
[OTRAS-EM]	[OTRAS-EM]	ojos
bueno	bueno	echaba,
~,	~,	pero
entonces	entonces	ahora
a	a	se
ojo	ojo	echaba,
se	se	por
echaba	echaba	kilo,
~,	~,	100
pero	pero	gramos,
ahora	ahora	100
se	se	tíntos
echa	echa	y
por	por	pico
kilo	kilo	gramos
~,	~,	de
[OTRAS-EM]	[OTRAS-EM]	sal,
cien	cien	la
gramos	gramos	antigamente
o	o	a
ciento	ciento	ojos
y	y	echaba,
pico	pico	y
gramos	gramos	luego
de	de	se
sal	sal	probaba
~,	~,	a
pero	pero	los
antiguamente	antiguamente	ocho
a	a	días
ojo	ojo	si
se	se	faltaba
echaba	echaba	o
~,	~,	les
y	y	sobraba
luego	luego	sal,
se	se	a
probaba	probaba	poder
a	a	hacerle,
los	los	se
ocho	ocho	echaba
días	días	menos
si	si	para
faltaba	faltaba	volver
o	o	a
si	si	echar
sobraba	sobraba	si
sal	sal	le
~.	~.	faltaba,
A	A	y
poder	poder	luego
ser	ser	pues,
~,	~,	íbamos
le	le	retiendo
echaban	echaban	con
menos	menos	un
pa	pa	embotín
volver	volver	pequeño,
a	a	o
echar	echar	toda
si	si	la...
le	le	con
faltaba	faltaba	un
~.	~.	hilo.
Y	Y	Con
luego	luego	un
~,	~,	medito,
pues	pues	le
~,	~,	deintestino,
[OTRAS-EM]	[OTRAS-EM]	íbamos
íbamos	íbamos	metiendo
metiendo	metiendo	y
con	con	luego
un	un	pinchal,
embutín	embutín	a
pequeño	pequeño	que
[OTRAS-EM]	[OTRAS-EM]	salga
toda	toda	el
la	la	aire
esa	esa	que
~,	~,	le
[HS:I2	[HS:I2	queda
		Con			Con	ahí
un	un	dentro,
embudito	embudito	como
~.	~.	los
		]			]	rogos,
la	la	en
chicha	chicha	chastar
que	que	que
le	le	le
llamábamos	llamábamos	salga
~,	~,	y
con	con	el
un	un	agua,
embudito	embudito	y
~,	~,	luego
en	en	se
el	el	corban
intestino	intestino	así,
~,	~,
íbamos	íbamos
metiendo	metiendo
y	y
luego	luego
pinchar	pinchar
~,	~,
pa	pa
que	que
salga	salga
el	el
aire	aire
que	que
le	le
queda	queda
ahí	ahí
dentro	dentro
~,	~,
como	como
los	los
globos	globos
~,	~,
pinchar	pinchar
pa	pa
que	que
le	le
salga	salga
~,	~,
y	y
el	el
agua	agua
~.	~.
Y	Y
luego	luego
se	se
colgaban	colgaban
así	así
~,	~,
todos	todos
~.	~.
