estandar	dialectal	whisper
Sí	Sí	Sí,
~.	~.	pero
O	O	por
sea	sea	ejemplo,
~,	~,	a
pero	pero	que
por	por	no
ejemplo	ejemplo	me
~,	~,	han
aquí	aquí	metido
que	que	tu
no	no	hería,
me	me	no
han	han	es
metido	metido	más
tubería	tubería	que
no	no	cruzar,
es	es	donde
más	más	no
que	que	me
cruzar	cruzar	lo
~…	~…	estropearon,
Donde	Donde	no
no	no	sea
me	me	hasta
lo	lo	como
~…	~…
estropearon	estropearon
pues	pues
no	no
~.	~.
[HS:E3	[HS:E3
		[Asent]			[Asent]
~.	~.
		]			]
O	O
sea	sea
~,	~,
está	está
como	como
estaba	estaba
~.	~.
