estandar	dialectal	whisper
Sí	Sí	pero
~,	~,	ahora
bue-	bue-	hay
~,	~,	un
pero	pero	duro
se	se	a
jugará	jugará	tesochos
~,	~,	o
oye	oye	alguna
~,	~,	tontada
pues	pues	que
un	un	sí
duro	duro	quienes,
a	a	pero
tres	tres	todos
ochos	ochos	todos
~,	~,	los
o	o	días,
alguna	alguna	hay
tontada	tontada	gente
~,	~,	no
que	que	se,
si	si	pero
quieres	quieres	gente
~…	~…	mayor
Pero	Pero
todos	todos
~,	~,
todos	tos
los	los
días	días
~.	~.
Y	Y
todavía	todavía
hay	hay
ahí	ahí
gente	gente
así	así
~,	~,
de	de
esa	esa
~…	~…
Gente	Gente
joven	joven
no	no
sé	sé
~,	~,
pero	pero
gente	gente
mayor	mayor
~,	~,
sí	sí
~.	~.
