estandar	dialectal	whisper
cuando	cuando	¿Cómo
criaban	criaban	cuando
pues	pues	había
~,	~,	una
cuando	cuando	cría
ya	ya	de
tenían	tenían	la
~…	~…	vaca
a	a	como
lo	lo	hacía?
mejó	mejó	¿Cómo
doscientos	doscientos	cuando
kilos	kilos	criaban?
~,	~,	¿Cómo
próximo	próximo	era
a	a	la
ello	ello	cosa?
~,	~,	¿Cuánte
pos	pos	no
se	se	se
llevaban	llevaban	le
a	a	da?
la	la	Pues
feria	feria	cuando
~;	~;	ya
aquí	aquí	tenía,
entonces	entonces	lo
había	había	me
feria	feria	oó
en	en	200
todos	tos	kilos,
estos	estos	próximos
pueblos	pueblos	ellos.
~,	~,	Pues
y	y	le
la	la	vaban
feria	feria	a
que	que	las
pillase	pillase	ferias
más	más	que
~…	~…	entonces
a	a	había
punto	punto	ferias
de	de	en
~,	~,	todos
de	de	estos
~,	~,	pueblos
de	de	y
la	la	las
época	época	ferias
de	de	que
cuando	cuando	pillase
estaban	estaban	más
~,	~,	a
pos	pos	punto
las	las	de
llevábamos	llevábamos	la
y	y	época
los	los	de
vendíamos	vendíamos	cuando
~.	~.	estaban
[HS:E1	[HS:E1	por
		[Asent]			[Asent]	la
~.	~.	llevada
		]			]	muy
Y	Y	los
otras	otras	vendíamos
veces	veces	y
venían	venían	otras
los	los	veces
compradores	compradores	venían
aquí	aquí	los
tamién	tamién	compradores
~.	~.	aquí
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
