estandar	dialectal	whisper
~¡~	~¡~	Scary
Qué	Qué	wtf
pan	pan	and
más	más	I
rico	rico	fight
~!	~!	mo
~,	~,
[A-PIn:	[A-PIn:
		no			no
creas	creas
~.	~.
		]			]
[V-Sml]	[V-Sml]
[A-Inn]	[A-Inn]
Antes	Antes
todo	todo
esta	esta
plaza	plaza
no	no
estaba	estaba
tan	tan
limpia	limpia
porque	porque
ponían	ponían
ahí	ahí
un	un
~…	~…
~,	~,
un	un
alto	alto
de	de
~…	~…
~,	~,
de	de
encina	encina
~,	~,
de	de
carrascos	carrascos
de	de
~…	~…
~,	~,
de	de
leña	leña
[HS:I3	[HS:I3
		Esa			Esa
puerta	puerta
~…	~…
~,	~,
esa	esa
puerta	puerta
de	de
arriba	arriba
		]			]
para	para
atizar	atizar
al	al
horno	horno
y	y
esa	esa
puerta	puerta
dentro	dentro
~,	~,
pues	pues
tiene	tiene
un	un
horno	horno
[R-Vcs]	[R-Vcs]
[HS:E	[HS:E
		Sí			Sí
~.	~.
		]			]
grande	grande
y	y
ahí	ahí
se	se
cocía	cocía
el	el
pan	pan
~,	~,
