estandar	dialectal	whisper
[A-Inn]	[A-Inn]	que
de	de	sí,
~,	~,	en
de	de	él.
Nestlé	Nestlé	En
~.	~.	nuestra
Pero	Pero	era
ya	ya	tanpa,
no	no	pero
trae	trae	antes
estampa	estampa	sí.
~,	~,	Y
pero	pero	eso
antes	antes	es
sí	sí	lo
~.	~.	que
Y	Y	teníamos
~,	~,	más,
y	y	y
eso	eso	seguramente.
era	era	Y
lo	lo	como
que	que	es
teníamos	teníamos	por
más	más	la
así	así	noche,
~.	~.	mucha
El	El	tortilla
chocolate	chocolate	y
~.	~.	nuestra
[R-Vhc]	[R-Vhc]	leche
Y	Y	para
comer	comer	dormir.
por	por	También,
la	la	a
noche	noche	los
~,	~,	tiempos
muchas	muchas	de
tortillas	tortillas	mi
~,	~,	madre,
y	y	comían
~,	~,	a
y	y	las
nu-	nu-	12
~,	~,	de
nuestra	nuestra	la
leche	leche	mañana
pa	pa	y
dormir	dormir	a
~.	~.	las
También	También	5
a	a	de
los	los	la
tiempos	tiempos	tarde,
de	de	porque
mi	mi	para
madre	madre	las
comían	comían	7
a	a	o
las	las	las
doce	doce	8,
de	de	y
la	la	así
mañana	mañana	va
y	y	la
a	a	luz.
las	las	No,
cinco	cinco	no.
de	de	Mi
la	la	madre,
tarde	tarde	si
~,	~,	la
porque	porque	luz
pa	pa	eléctrica,
las	las	me
siete	siete	agüela
o	o	a
las	las	la
ocho	ocho	que
~,	~,	la
que	que	empezó
ya	ya	a
se	se	ver.
iba	iba	La
la	la	luz
luz	luz	eléctrica.
~,	~,	Pero
no	no	tampoco
~…	~…	había
~|	~|	mi
mi	mi	agua,
madre	madre	no
si	si	tuvieron
~|	~|	luz.
la	la	Y
luz	luz	bien
eléctrica	eléctrica	abuelo,
~,	~,	vivís
mi	mi	abuelo.
abuela	abuela	Debo
es	es	a
la	la	mi
que	que	madre
la	la	con
empezó	empezó	unos
a	a	12
ver	ver	años,
~,	~,	porque
la	la	empezó
luz	luz	a
eléctrica	eléctrica	pasar
~.	~.	un
Pero	Pero	tren
tampoco	tampoco	de
había	había	balagas
~…	~…	para
~,	~,	granada.
mis	mis	Y
abuelos	abuelos	pasaba
no	no	a
tuvieron	tuvieron	las
luz	luz	4.
y	y	Y
mi	mi	ya
abuelo	abuelo	empezaron
~,	~,	a
mi	mi	poner
bisabuelo	bisabuelo	un
~,	~,	vagón,
llevó	llevó	era
a	a	mucho
mi	mi	para
madre	madre	mi
con	con	alcancea,
unos	unos	un
doce	doce	vagón
años	años	de
~,	~,	viajeros
porque	porque	poquito,
empezó	empezó	y
a	a	me
pasar	pasar	madre
un	un	dice
tren	tren	que
de	de	la
~,	~,	debo
de	de	de
Málaga	Málaga	la
pa	pa	mano,
Granada	Granada	su
y	y	agua,
pasaba	pasaba	a
a	a	ver,
las	las	pasar
cuatro	cuatro	tren,
~,	~,	y
y	y	se
ya	ya	se
empezaron	empezaron	pudían
a	a	laenta,
poner	poner	esperando.
un	un	Pero
~,	~,	si
un	un	van
vagón	vagón	a
~,	~,	la
uno	uno	12,
era	era	hasta
mucho	mucho	las
pa	pa	4,
mercancías	mercancías	que
~,	~,	pasaba
[OTRAS-EM]	[OTRAS-EM]	a
un	un	ver
vagón	vagón	3.
de	de	Si
viajeros	viajeros	no
~,	~,	traía
poquitos	poquitos	al
~,	~,	retraso.
y	y	Y
bajó	bajó	todo
el	el	el
~|	~|	que
mi	mi	lo
~,	~,	gozuvió,
mi	mi	y
madre	madre	cuando
dice	dice	subió
que	que	le
la	la	dio
llevó	llevó	a
de	de	su
la	la	idiota.
mano	mano	Eso
su	su	tiene
abuelo	abuelo	que
a	a	acabar.
ver	ver	Eso
pasar	pasar	es
el	el	de
tren	tren	debonio.
y	y	Va
dice	dice	echando
que	que	cadela,
se	se	le
ponía	ponía	va
allí	allí	a
la	la	caer
gente	gente	a
esperando	esperando	los
~…	~…	campos,
~,	~,	va
pero	pero	a
[A-PIn:	[A-PIn:	morder,
		s'iban			s'iban	va
		]			]	a
a	a	perder
las	las	pañe.
doce	doce	Eso
~,	~,	no
hasta	hasta	puede
las	las	prosperar.
cuatro	cuatro	Eso
que	que	tiene
