estandar	dialectal	whisper
Esto	Esto	Esto
~…	~…	yo
yo	yo	he
he	he	estado
estado	estado	fuera
fuera	fuera	casi
casi	casi	40
cuarenta	cuarenta	años
años	años	y
y	y	sigue
~…	~…	casi
sigue	sigue	tan
casi	casi	tradicional,
tan	tan	lo
tradicional	tradicional	que
~,	~,	han
lo	lo	cambiado
que	que	han
han	han	sido
cambiado	cambiado	las
ha	ha	casas,
sido	sido	que
las	las	hay
casas	casas	muchas
~,	~,	modernas
que	que	pero
hay	hay	la
muchas	muchas	forma
modernas	modernas	de
pero	pero	ese
la	la	todo
forma	forma	sigue
de	de	igual
ser	ser	que
todo	todo	antes.
sigue	sigue	Si,
igual	igual	yo
que	que	he
antes	antes	ido
~.	~.	de
Yo	Yo	Cataluña
vengo	vengo	y
de	de	me
Cataluña	Cataluña	encuentro
y	y	esto
me	me	en
encuentro	encuentro	un
esto	esto	tercer
como	como	mundo.
un	un	A
tercer	tercer	diferencia
mundo	mundo	de
~.	~.	Cataluña.
La	La
diferencia	diferencia
de	de
Cataluña	Cataluña
a	a
esto	esto
~.	~.
