estandar	dialectal	whisper
|T11|	|T11|	Y
Es	Es	es
verdad	verdad	verdad,
~.	~.	lo
A	A	mejor
lo	lo	sabes
mejor	mejor	algo
sabéis	sabéis	en
alguna	alguna	la
his-	his-	historia
~,	~,	de
al-	al-	aquí,
~,	~,	del
sabéis	sabéis	pueblo,
alguna	alguna	ahora
historia	historia	que
de	de	hablamos
~…	~…	de
~,	~,	Inmediés
de	de	¿
aquí	aquí	que
del	del	nos
pueblo	pueblo	darkerakyaba
~.	~.	este
Ahora	Ahora
que	que
hablamos	hablamos
de	de
~…	~…
~,	~,
de	de
crímenes	crímenes
~.	~.
[HS:I1	[HS:I1
		No			No
~.	~.
		]			]
¿~	¿~
A	A
lo	lo
mejor	mejor
ha	ha
pasado	pasado
por	por
aquí	aquí
algo	algo
~…	~…
~?	~?
¿~	¿~
Recordáis	Recordáis
algo	algo
~?	~?
