estandar	dialectal	whisper
Yo	Yo	La
~,	~,	cabeta
[HS:I2	[HS:I2	desde
		Ay			Ay	la
~,	~,	abriga.
la	la	La
cabeza	cabeza	abriga,
del	del	sí,
cerdo	cerdo	toda
era	era	la
muy	muy	abriga.
buena	buena	Yo
~,	~,	loco
hombre	hombre	mal
~.	~.	me
		]			]	gustaba.
es	es	Y
lo	lo	no
que	que	es
más	más	su
me	me	que
gusta	gusta	sacame
~.	~.	como
[HS:I2	[HS:I2	mejor
		Muy			Muy	que
buena	buena	la
~.	~.
		]			]
Las	Las
orejas	orejas
~,	~,
las	las
orejas	orejas
y	y
toda	to
la	la
careta	careta
~,	~,
yo	yo
lo	lo
que	que
más	más
me	me
gustaba	gustaba
~.	~.
Es	Es
un	un
tocino	tocino
~,	~,
ese	ese
que	que
se	se
come	come
~,	~,
como	como
~…	~…
~,	~,
mejor	mejor
que	que
la	la
carne	carne
~.	~.
