estandar	dialectal	whisper
No	No	No
~,	~,	es
no	no	lo
~,	~,	dentro
dentro	dentro	de
la	la	la
casa	casa	casa.
~.	~.	El
[HS:I2	[HS:I2	agua
		Dentro			Dentro	y
la	la	traba
casa	casa	extra,
~.	~.	por
		]			]	la
El	El	otra
agua	agua	casa,
estaba	estaba	y
~,	~,	esta
entraba	entraba	casa,
por	por	el
la	la	agua
otra	otra	y
casa	casa	traba
y	y	por
caía	caía	aquí,
[A-Inn]	[A-Inn]	pero
[V-Sml]	[V-Sml]	otra
El	El	vez
agua	agua	que
entraba	entraba	entra
por	por	por
aquí	aquí	aquí,
y	y	y
caía	caía	caía
abajo	abajo	abajo
y	y	y
caía	caía	caía
a	a	la
la	la	turbina.
turbina	turbina	Y
~.	~.	la
Y	Y	turbina,
la	la	como
turbina	turbina	veía
~,	~,	la
ruuu	ruuu	máquina,
[ONOMAT]	[ONOMAT]	y
~,	~,	la
[HS:I2	[HS:I2	turbina
		Movía			Movía	generaba
la	la	este
maquinaria	maquinaria	gira,
~.	~.	y
		]			]	en
y	y	donde
la	la	te
turbina	turbina	pude
generaba	generaba	mi
electricidad	electricidad	tu
y	y	bolido
entonces	entonces	lo
ya	ya	que
podían	podían	fue.
ir	ir	Entonces
los	los	generaba
molinos	molinos	la
o	o	lecturidad,
lo	lo	el
que	que	peíbo
fuera	fuera	es
~.	~.	bolino
Generaba	Generaba	y
la	la	la
electricidad	electricidad	que
e	e	se
iba	iba	ahora
al	al	va,
molino	molino	y
y	y	va
la	la	al
que	que	pueblo.
sobraba	sobraba	¿No
iba	iba	se
al	al	está
pueblo	pueblo	esperando
~.	~.	antes?
[R-Mcr]	[R-Mcr]	Se
 	 	queda
 	 	en
 	 	el...
 	 	No,
 	 	no,
 	 	no,
 	 	no.
 	 	¡Que
 	 	es
 	 	improperles!
