estandar	dialectal	whisper
Si	Si	de
viene	viene	torromodíbete,
~,	~,	por
[HS:I1	[HS:I1	para
		[A-Inn]			[A-Inn]	el
Torremolinos	Torremolinos	día
o	o	por
por	por	la
ahí	ahí	que
~.	~.	se
		]			]	tira
[LT-Cnt:	[LT-Cnt:	a
		Si			Si	la
viene	vie	de
por	por	de
la	la	esta
carretera	carretera	vera,
~,	~,	la
a	a	botega
la	la	de
derecha	derecha	un
verá	verá	sesal,
la	la	de
bodega	bodega	qué
de	de	tener
For-	For-	la
~,	~,	botega
		]			]	de
eh	eh	temera,
~,	~,	que
de	de	activamos
~,	~,	para
¿~	¿~	detrás
cómo	cómo	sin
se	se	todo
llama	llama	de
~?	~?	la
Del	Del	iglesia
tío	tío	dicen
[A-PIn:	[A-PIn:	que
		Temera			Temera	van
~.	~.	a
		]			]	poner
[LT-Cnt:	[LT-Cnt:	unos
		La			La	fuentes
bodega	bodega	con
de	de	buen
Temera	Temera	agua
~,	~,	para
que	que	que
allí	allí	quiera
vamos	vamos	de
a	a	de,
parar	parar	solo
~.	~.	quiero
Detracito	Detracito	aquello
de	de	agua
la	la	que
iglesia	iglesia	no
dicen	dicen	nos
que	que	ha
van	van	두staios,
a	a	antes
poner	poner	que
una	una	te
fuente	fuente	vio,
con	con	dieron
buen	buen	todavía
agua	agua	Kapó,
~,	~,	no
para	para
el	el
que	que
quiera	quiera
beber	beber
~.	~.
Yo	Yo
no	no
quiero	quiero
agua	agua
~,	~,
que	que
no	no
m'asustao	m'asustao
~,	~,
lo	lo
que	que
quiero	quiero
es	es
vino	vino
~,	~,
que	que
no	no
lo	lo
catao	catao
~.	~.
		]			]
