estandar	dialectal	whisper
Pues	Pues	porque
que	que	el
~|	~|	resultado
resulta	resulta	de
de	de	que
que	que	mi
mi	mi	mujer
mujer	mujer	no
~,	~,	es
no	no	pocas
es	es	para
porque	porque	mi
fuera	fuera	mujer
mi	mi	se
mujer	mujer	daba
~,	~,	como
[HS:E1	[HS:E1	más
		Sí			Sí	puntido,
~.	~.	se
		]			]	daba
segaba	segaba	una
como	como	por
~…	~…	la
Más	Más	dereulta
que	que
un	un
tío	tío
~,	~,
[A-PIn:	[A-PIn:
		segaba			segaba
		]			]
una	una
cosa	cosa
~…	~…
Y	Y
resulta	resulta
de	de
que	que
estaba	estaba
segando	segando
~,	~,
en	en
~…	~…
~,	~,
[A-PIn:	[A-PIn:
		donde			donde
		]			]
estaba	estaba
[A-Inn]	[A-Inn]
ahí	ahí
~,	~,
[A-Inn]	[A-Inn]
~.	~.
