estandar	dialectal	whisper
Con	Con	con
los	los	los
lomos	lomos	lomos
~,	~,	pues
pues	pues	a
~,	~,	veces
a	a	se
veces	veces	acaban
~,	~,	en
sacaban	sacaban	los
el	el	mulan,
lomo	lomo	a
~,	~,	dobaban,
le	le	se
adobaban	adobaban	lejaba
~,	~,	a
[HS:E1	[HS:E1	secar,
		[Asent]			[Asent]	pero
~.	~.	vamos
		]			]	a
y	y	ser
le	le	muy
dejaban	dejaban	chupo
secar	secar	que
~.	~.	si
Pero	Pero	sacaron
vamos	vamos	los
~,	~,	lomos
no	no	y
se	se	los
podía	podía	camones
hacer	hacer	y
mucho	mucho	colar
porque	porque	de
si	si	las
sacabas	sacabas	no
los	los	podía
lomos	lomos	hacer
y	y	casi
~,	~,	su
y	y	ritualización
los	los	pongo
jamones	jamones	b
y	y	сос
cosas	cosas
de	de
esas	esas
~,	~,
no	no
podías	podías
hacer	hacer
casi	casi
chorizo	chorizo
~,	~,
porque	porque
quedaba	quedaba
mu	mu
poco	poco
~.	~.
