estandar	dialectal	whisper
Pues	Pues	los
los	los	choridos
chorizos	chorizos	igual,
igual	igual	todas
~,	~,	los
to	to	magros,
~,	~,	todo
todas	to	lo
las	las	magro
~,	~,	que
todas	to	tenía
las	las	el
~…	~…	cerdo,
~,	~,	a
to	to	ver
lo	lo	si
magro	magro	se
~,	~,	picava
to	to	como
lo	lo	una
magro	magro	vía
que	que	máquina,
tenía	tenía	ya
el	el	última
cerdo	cerdo	ahora
~,	~,	sí,
vamos	vamos	ya
a	a	la
poner	poner	vía.
~,	~,	Pero
pues	pues	entonces
se	se	se
picaba	picaba	picava
~,	~,	con
como	como	un
no	no	cuchillito,
había	había	una
máquina	máquina	tablita,
entonces	entonces	como
~,	~,	de
ya	ya	esas
a	a	que
última	última	hay
hora	hora	ahora
sí	sí	en
~,	~,	el
ya	ya	mercado
la	la	para
había	había	hacer
~,	~,	cosas,
pero	pero	se
entonces	entonces	picava
pues	pues	así,
se	se	a
picaba	picaba	mano
con	con	a
un	un	mano,
cuchillito	cuchillito	hasta
así	así	que
~,	~,	ya
una	una	se
~…	~…	terminaba.
~,	~,	Y
una	una	luego
tablita	tablita	pues
así	así	con
como	como	un
de	de	embudo
esas	esas	así
que	que	se
hay	hay	me
ahora	ahora	agante,
en	en	se
~…	~…	la
los	los	metía
mercaos	mercaos	a
pa	pa	la
cualquier	cualquier
cosa	cosa
~,	~,
se	se
picaba	picaba
así	así
a	a
mano	mano
~,	~,
a	a
mano	mano
~,	~,
a	a
mano	mano
hasta	hasta
que	que
ya	ya
se	se
terminaba	terminaba
~,	~,
y	y
luego	luego
~,	~,
pues	pues
~,	~,
con	con
un	un
embudo	embudo
así	así
~,	~,
así	así
semejante	semejante
~,	~,
se	se
la	la
metía	metía
en	en
la	la
tripa	tripa
~.	~.
