estandar	dialectal	whisper
Vamos	Vamos	Y
~…	~…	nos
[HS:I2	[HS:I2	gustaba
		No			No	mucho
~,	~,	ya
ni	ni	cuando
vamos	vamos	era
ni	ni	más
nada	nada	jovencina
~,	~,	pasear
		por
jamás	jamás	la
		]			]	carretera.
he	he	Desde
tirao	tirao	la
una	una	vida
piedra	piedra	de
[A-Inn]	[A-Inn]	la
~.	~.	angustia
		]			]	hasta
anda	anda	aquí
que	que	la
a	a	viven
~,	~,	de
a	a	eso.
		Pues
Anonimizado	Anonimizado	pu
		RJ
~,	~,	terminó
ay	ay	la
~,	~,
a	a
	
Anonimizado	Anonimizado
	
y	y
a	a
	
Anonimizado	Anonimizado
	
las	las
hemos	hemos
tirao	tirao
piedras	piedras
~,	~,
las	las
hemos	hemos
tirao	tirao
piedras	piedras
~…	~…
oh	oh
~…	~…
Y	Y
~…	~…
nos	nos
gustaba	gustaba
mucho	mucho
~,	~,
ya	ya
cuando	cuando
éramos	éramos
~…	~…
[OTRAS-EM]	[OTRAS-EM]
más	más
jovencinas	jovencinas
~,	~,
pasear	pasear
~,	~,
por	por
la	la
carretera	carretera
~.	~.
Desde	Desde
la	la
Virgen_de_las_Angustias	Virgen_de_las_Angustias
hasta	hasta
aquí	aquí
~,	~,
la	la
Virgen	Virgen
de	de
eso	eso
~…	~…
[HS:I2	[HS:I2
		Hasta			Hasta
la	la
[A-Inn]	[A-Inn]
~.	~.
		]			]
hasta	hasta
~…	~…
[HS:I2	[HS:I2
		[A-Inn]			[A-Inn]
~.	~.
		]			]
No	No
~,	~,
hasta	hasta
~…	~…
de	de
~,	~,
de	de
Virgen	Virgen
a	a
Virgen	Virgen
~.	~.
