estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	sí.
sí	sí	¿Los
~,	~,	cuatro
sí	sí	que
~,	~,	tenía?
[HS:E3	[HS:E3	Tengo
		Nacieron			Nacieron	trae
~…	~…	ya.
[A-Pau:	[A-Pau:	Los
		en			en	cuatro
casa	casa	que
		]			]	tenía
~.	~.	en
		]			]	la
Los	Los	casa.
cuatro	cuatro	Y
que	que	para
~…	~…	mí,
tenía	tenía	a
~.	~.	mi
Tengo	Tengo	casa
tres	tres	no
ya	ya	tiene
~.	~.	más
Los	Los	que
cuatro	cuatro	un
los	los	poquitillo
tenía	tenía	que
en	en	era
la	la	mío.
casa	casa	Y
y	y	ahora
pa	pa	no
mí	mí	es.
~…	~…	Ahí
~,	~,	no
a	a	habí
mi	mi	yo
casa	casa	nunca.
era	era	Yo
na	na	he
más	más	pregurado
que	que	de
un	un	que
bolsillo	bolsillo	me
que	que	le
era	era	farten,
el	el	no.
mío	mío	Pero
y	y	lo
el	el	que
de	de	eso
la	la	de
mujer	mujé	decir,
~.	~.	los
Ahí	Ahí	dos
no	no	ganan
habío	habío	para
nunca	nunca	mí
~…	~…	y
~|	~|	los
yo	yo	tenemos.
he	he	Porque
procurao	procurao	cuando
de	de	yo
que	que	tu
no	no	te
le	le	casa
falten	falten	yo
na	na	sabré
~,	~,	de
pero	pero	frente
que	que	de
eso	eso	todo
de	de	lo
decir	decir	que
~:	~:	te
«~	«~	hago
Lo	Lo	por
que	que	todo.
gano	gano	No
pa	pa	habíamos
mí	mí	pudo
~»	~»	una
~.	~.	cartera.
No	No	Él
~,	~,	la
no	no	demo
~,	~,	él,
porque	porque	él
cuando	cuando	es
yo	yo	una
~|	~|	miña.
tú	tú	La
te	te	madre
casas	casas	dice
~|	~|	que
yo	yo	este
seré	seré	es
~…	~…	el
~|	~|	maestro
saldré	saldré	escuela,
al	al	este
frente	frente	es
de	de	más
to	to	chico.
lo	lo	Este
que	que	tiene
te	te	70,
haga	haga	71
falta	falta	o
~.	~.	70
No	No	y
había	había	pasí
más	más	en
que	que	él.
una	una	Es
cartera	cartera	más
~…	~…	chico.
~,	~,	Ella,
[HS:E2	[HS:E2	si
		[Asent]			[Asent]	en
~.	~.	embargo,
		]			]	tanto
que	que	tenemos
es	es	tierra
la	la	y
de	de	era
mi	mi	un
mujer	mujé	buen
y	y	estudiante.
la	la	Pero
mía	mía	un
~…	~…	estudiante
así	así	como
que	que	un
~…	~…	minuto.
Y	Y	Y
este	este	entonces
~,	~,	dice
este	este	el
el	el	maestro,
maestro	maestro	si
escuela	escuela	es
~,	~,	una
este	este	látima
es	es	este,
el	el	y
más	más	es
chico	chico	lo
~.	~.	que
Este	Este	sabe,
tiene	tiene	es
setenta	setenta	lo
~…	~…	que
~,	~,	no.
