estandar	dialectal	whisper
Yo	Yo	Yo
sí	sí	sí,
~,	~,	yo
yo	yo	sí
sí	sí	la
la	la	ve,
viví	veví	y
~,	~,	una
yo	yo	cien
nací	nací	el
en	en	veintidocho,
el	el	tenía
veintiocho	ventiocho	yo
~,	~,	cinco,
[HS:E2	[HS:E2	seis
		O			O	o
sea	sea	siete
que	que	años,
le	le	ocho.
pilló	pilló	Y
~.	~.	age
		]			]	minimos
tenía	tenía	la
yo	yo	Rozal有
cinco	cinco	fundamentally
~,	~,	mauvas,
seis	seis	ACE50,
o	o	�ll
siete	siete
años	años
o	o
ocho	ocho
~.	~.
[HS:E2	[HS:E2
		Y			Y
había	había
miedo	miedo
~,	~,
¿~	¿~
no	no
~?	~?
		]			]
