estandar	dialectal	whisper
El	El	El
pan	pan	pan,
te	te	te
llevabas	llevabas	llevaba
la	la	la
harina	harina	reina,
~,	~,	el
el	el	pan
pan	pan	de
te	te	la
llevabas	llevabas	batreva,
el	el	porque
trigo	trigo	lo
a	a	he
Benalup	Benalú	venado.
~,	~,	Y
el	el	ahí
pueblo	pueblo	no
de	de	he
Benalup	Benalú	faltado,
~.	~.	y
[HS:E2	[HS:E2	no
		[Asent]			[Asent]	he
~.	~.	faltado
		]			]	el
Y	Y	pete
allí	allí	molío.
había	había	Y
una	una	no
fábrica	fábrica	traímos
y	y	la
se	se	reina,
molía	molía	y
~.	~.	no
Y	Y	he
nos	nos	faltado
traíamos	traíamos	el
la	la	pan.
harina	harina	Y
pa	pa	el
hacer	hacer	pan
el	el	de
pan	pan	tel,
y	y	que
del	del	te
pan	pan	había
se	se	ritmo,
traía	traía	como
[A-Inn]	[A-Inn]	no
a	a	lo
un	un	voy
horno	horno	a
que	que	ritrar.
había	había	Y
aquí	aquí	el
detrás	detrás	pan,
~.	~.	que
Y	Y	le
el	el	hicimos
pan	pan	ferir,
aquí	aquí	y
se	se	ahí
cocía	cocía	no
y	y	comímos.
aquí	aquí	Y
[R-Vhc]	[R-Vhc]
[A-PIn:	[A-PIn:
		nos			nos
		]			]
lo	lo
comíamos	comíamos
~.	~.
