estandar	dialectal	whisper
Pues	Pues	Pues
cualquier	cualquier	cualquier
cosa	cosa	cosa
~,	~,	que
que	que	decían,
decían	decían	pues
~:	~:	venga
«~	«~	a
Pues	Pues	la
~,	~,	carte
venga	venga	y
~,	~,	los
a	a	llevaban
la	la	igual
cárcel	cárcel	hasta
~»	~»	la
~.	~.	puerta
Y	Y	los
los	los	200
llevaban	llevaban
igual	igual
hasta	hasta
la	la
puerta	puerta
el	el
ayuntamiento	ayuntamiento
~,	~,
que	que
allí	allí
estaba	estaba
la	la
cárcel	cárcel
~,	~,
se	se
tiraban	tiraban
a	a
~…	~…
~,	~,
se	se
echaban	echaban
a	a
correr	correr
~.	~.
«~	«~
Anda	Anda
~,	~,
píllalos	píllalos
~»	~»
~.	~.
Y	Y
por	por
cualquier	cualquier
cosa	cosa
~,	~,
ya	ya
le	le
digo	digo
~.	~.
