estandar	dialectal	whisper
Huy	Huy	No,
~,	~,	que
que	que	sea
si	si	la
era	era	patana
pa	pa	de
tener	tener	vida.
miedo	miedo	Como
~.	~.	es
Hombre	Hombre	antes
~,	~,	antes,
de	de	pero
antes	antes	yo
de	de	ya
antes	antes	no.
sí	sí	Pues
pero	pero	yo
hoy	hoy	yo
~,	~,	no
hoy	hoy	sabía
ya	ya	en
no	no	la
~…	~…	tele
pues	pues	que
yo	yo	los
[A-Inn]	[A-Inn]	paren
de	de	los
ver	ver	contenedor,
en	en	los
la	la	terdan
tele	tele	y
que	que	los
los	los	cajas,
padres	padres	el
en	en	cartón
los	los	y
contenedores	contenedores	lo
los	los	que
tiran	tiran	pillan,
y	y	que
en	en	Gloria
las	las	no
cajas	cajas	puede
de	de	la
cartón	cartón
y	y
lo	lo
que	que
pillen	pillen
y	y
se	se
van	van
y	y
~…	~…
no	no
quieren	quieren
saber	saber
na	na
~.	~.
