estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	manteca,
manteca	manteca	canela
~…	~…	y
~,	~,	azúcar.
[OTRAS-EM]	[OTRAS-EM]	Nosotros
canela	canela	nos
y	y	gustaban
azúcar	azúcar	las
~.	~.	que
A	A	les
nosotros	nosotros	gustaba
nos	nos	con
gustaban	gustaban	más
~…	~…	azúcar,
~,	~,	le
pues	pues	echamos
las	las	más
que	que	azúcar.
les	les	Pero
gustaba	gustaba	las
con	con	nuestras
más	más	eran
azúcar	azúcar	muy
~,	~,	buenas
echaba	echaba	hijas,
más	más	las
azúcar	azúcar	cosas
~,	~,	son
pero	pero	así.
las	las	Muy
nuestras	nuestras	buenas,
eran	eran	mi
muy	muy	madre
buenas	buenas	ha
~,	~,	sido.
hija	hija	Te
~,	~,	voy
las	las	a
cosas	cosas	decir,
son	son	con
así	así	familiares
~.	~.	y
Muy	Muy	con
buenas	buenas	todo,
~.	~.	mi
Mi	Mi	madre
madre	madre	corría.
ha	ha	Venten
sido	sido	para
~…	~…	que
Te	Te	me
voy	voy	hide
a	a	sacer
decir	decir	la
~,	~,	matanza.
con	con	Iba
familiares	familiares	muchos
y	y	casados
con	con	en
todo	todo	las
~,	~,	familiares,
mi	mi	a
madre	madre	ayudar
corría	corría	y
~:	~:	sacer
«~	«~	la
		matanza
Anonimizado	Anonimizado	porque
		esa
~,	~,	crió
ven	ven	en
pa	pa	ello.
que	que	De
me	me	11
ayudes	ayudes	años
a	a	que
hacer	hacer	he
la	la	bajado
~,	~,	aquí
la	la	con
matanza	matanza	mi
~»	~»	amuela,
~.	~.	de
Iba	Iba	la
a	a	pequeñita
muchas	muchas	para
casas	casas	mí,
de	de	como
las	las	están
familiares	familiares	si
a	a	les
ayudarles	ayudarles	he
a	a
hacer	hacer
la	la
matanza	matanza
~,	~,
porque	porque
se	se
ha	ha
criado	criao
en	en
ello	ello
~.	~.
Desde	Desde
once	once
años	años
que	que
bajó	bajó
aquí	aquí
~,	~,
con	con
mi	mi
abuela	abuela
~,	~,
pues	pues
~…	~…
desde	desde
pequeñita	pequeñita
aprendió	aprendió
~,	~,
como	como
esta	esta
si	si
hubiese	hubiese
seguido	seguido
~.	~.
