estandar	dialectal	whisper
Y	Y	Antes,
antes	antes	antes
sí	sí	te
~,	~,	ponías
antes	antes	mala
te	te	y
ponías	ponías	el
mala	mala	médico
y	y	va
el	el	a
médico	médico	tu
iba	iba	casa
a	a	a
tu	tu	visitarte,
casa	casa	ahora
a	a	tienes
visitarte	visitarte	que
~.	~.	ir
Ahora	Ahora	a
~,	~,	la
tienes	tienes	consulta.
que	que	Tienes
ir	ir	que
a	a	estés
la	la	muy
consulta	consulta	mala
~,	~,	en
de	de	la
no	no	cama
ser	ser	y
que	que	tienes
estés	estés	mucha
~,	~,	afireta,
si	si	también
estás	estás	para
muy	muy	visitarte
mala	mala	a
en	en	casa.
la	la	Pero
cama	cama	si
y	y	no
tienes	tienes	tienes
mucha	mucha	que
fiebre	fiebre	ir
~,	~,	a
también	también	la
van	van	consulta
a	a	y
visitarte	visitarte	están
a	a	hasta
casa	casa	las
~.	~.	5
Pero	Pero	de
si	si	la
no	no	tarde.
tienes	tienes	O
que	que	sea,
ir	ir	desde
tú	tú	el
a	a	artio
la	la	de
consulta	consulta	la
y	y	mañana,
están	están	pues
hasta	hasta	puede
las	las	decir
cinco	cinco	si
de	de	te
la	la	solla
tarde	tarde	amar
~,	~,	hasta
o	o	las
sea	sea	5
~,	~,	de
desde	desde	la
las	las	tarde.
diez	diez	Pero
de	de	a
la	la	partir
mañana	mañana	del
~,	~,	artio
pues	pues	de
puedes	puedes	la
ir	ir	tarde
si	si	ya
de	de	no
eso	eso	tenes
~,	~,	médicos
llamar	llamar	ni
hasta	hasta	tienes
las	las	nada
cinco	cinco	que
de	de	ir
la	la	al
tarde	tarde	centro,
~.	~.	que
Pero	Pero	está
a	a	ahí
partir	partir	en
de	de	alfambra,
las	las	que
cinco	cinco	está
de	de	8
la	la	kilómetros.
tarde	tarde	Aquí,
~,	~,	a
ya	ya	la
no	no	otra.
tienes	tienes	Entonces
médico	médico	pertenecemos
~,	~,	al
ni	ni	centro
tienes	tienes	ese
nada	nada	de
~.	~.	salud
Tienes	Tienes	y
que	que	si
ir	ir	después
al	al	de
centro	centro	esas
que	que	horas
está	está	tú
ahí	ahí	no
en	en	te
Alfambra	Alfambra	encuentras
~,	~,	bien
que	que	o
está	está	te
a	a	pasa
ocho	ocho	alguna
kilómetros	kilómetros	cosa,
~,	~,	pues
de	de	tienes
aquí	aquí	que
a	a	ir
Alfambra	Alfambra	al
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Entonces	Entonces
~,	~,
pertenecemos	pertenecemos
al	al
centro	centro
ese	ese
de	de
salud	salud
y	y
si	si
después	después
de	de
esas	esas
horas	horas
~,	~,
tú	tú
no	no
te	te
encuentras	encuentras
bien	bien
o	o
te	te
pasa	pasa
alguna	alguna
cosa	cosa
~,	~,
pues	pues
tienes	tienes
que	que
ir	ir
al	al
centro	centro
~.	~.
