estandar	dialectal	whisper
luego	luego	luego
~,	~,	tenía
tenías	tenías	la
la	la	época
época	época	de
de	de	la
~,	~,	brava,
de	de	con
labrar	labrá	todo
~,	~,	este
que	que	la
entonces	entonces	brava
se	se	lo
labraban	labraban	trigo,
los	los	la
trigos	trigos	brava
~.	~.	o
[HS:E1	[HS:E1	a
		[Asent]			[Asent]	esta
~.	~.	la
		]			]	tierra,
Pues	Pues	es
a	a	lo
labrar	labrá	que
o	o	se
a	a	hacía.
escardar	escardá	Yo
o	o	he
a	a	ponido
quitar	quitá	a
hierba	hierba	la
~.	~.	tierra
[HS:E1	[HS:E1	porque
		[Asent]			[Asent]	lo
~.	~.	líquido
		]			]	que
Eso	Eso	le
es	es	echan
lo	lo	líquido
que	que	y
se	se	que
hacía	hacía	le
~.	~.	eché,
[HS:E1	[HS:E1	se
		[Asent]			[Asent]	mató
~.	~.	a
		]			]	la
Y	Y	tierra,
hoy	hoy	a
pos	pos	tomar
ni	ni	miedo.
haces	haces	Pero
na	na	en
de	de	toda
eso	eso	la
ni	ni	era,
na	na	con
porque	porque	la
~,	~,	mano,
por	por	sacando
los	los	con
líquidos	líquidos	la
que	que	mano,
le	le	por
echan	echan	todo
líquidos	líquidos	es
y	y	que
que	que	cuando
le	le	yo
echan	echan	tuve,
eso	eso	pues,
~,	~,	es
y	y	que
matan	matan	ni
la	la	escuela,
hierba	hierba	yo
~,	~,	tuve
a	a	aquí
tomar	tomar	tres
viento	viento	meses
~.	~.	en
[HS:E1	[HS:E1	una
		[Asent]			[Asent]	escuela
~.	~.	que
		]			]	había
Pero	Pero	aquí
entonces	entonces	por
era	era	el
a	a	agua,
saca	saca	y
~,	~,	a
con	con	los
la	la	tres
mano	mano	meses
~.	~.	está
Sacando	Sacando	yo
con	con	la
la	la	guerra
mano	mano	a
~,	~,	mierda,
[HS:E1	[HS:E1	ya
		[Asent]			[Asent]
~.	~.
		]			]
¿~	¿~
saes	saes
~?	~?
Porque	Porque
entonces	entonces
es	es
que	que
~,	~,
cuando	cuando
yo	yo
estuve	estuve
~,	~,
pues	pues
~,	~,
es	es
que	que
ni	ni
escuelas	escuelas
~.	~.
Yo	Yo
estuve	estuve
aquí	aquí
tres	tres
meses	meses
en	en
una	una
escuela	escuela
que	que
había	había
aquí	aquí
por	por
debajo	debajo
~,	~,
y	y
a	a
los	los
tres	tres
meses	meses
estalló	estalló
la	la
guerra	guerra
~,	~,
pues	pues
a	a
la	la
mierda	mierda
~,	~,
ya	ya
no	no
~.	~.
[HS:E1	[HS:E1
		O			O
sea	sea
que	que
		]			]
