estandar	dialectal	whisper
[R-Mcr]	[R-Mcr]	Y
Y	Y	estamos
estamos	estamos	buscando
buscando	buscando	una
una	una	persona
persona	persona	que
que	que	haya
haya	haya	nacido
nacido	nacido	en
en	en	el
el	el	pueblo
pueblo	pueblo	y
[R-Cmp]	[R-Cmp]	que
y	y	nos
que	que	pudiera
nos	nos	contar
pudiera	pudiera	un
contar	contar	poco
un	un	como
poco	poco	era
cómo	cómo	la
era	era	vida
la	la	de
vida	vida	antes.
de	de	Si
antes	antes	ustedes
~.	~.	de
¿~	¿~	aquí
Usted	Usted	del
es	es	pueblo
de	de	han
aquí	aquí	nacido
del	del	aquí
pueblo	pueblo	en
~?	~?	el
¿~	¿~
Ha	Ha
nacido	nacido
aquí	aquí
en	en
el	el
pueblo	pueblo
~?	~?
