estandar	dialectal	whisper
Pues	Pues	Sí.
sí	sí	Pues
~,	~,	sí,
la	la	la
patrona	patrona	patronía
era	era	era
la	la	la
Virgen_del_Rosario	Virgen_del_Rosario	vigen
~,	~,	de
pero	pero	Rosario.
estaba	estaba	Pero
de	de	estaba
la	la	de
Virgen_del_Rosario	Virgen_del_Rosario	la
yo	yo	vigen
a	a	de
~,	~,	Rosario
a	a	yo
ocho	ocho	a
kilómetros	kilómetros	8
~,	~,	milómetros.
mira	mira	Pero
si	si	era
~…	~…	la
~,	~,	patronada.
[RISA]	[RISA]	Yo
pero	pero	vivía
~…	~…	aquí
era	era	pero
la	la	yo
patrona	patrona	pertenecía
~.	~.	un
Yo	Yo	pueblo
ve-	ve-	de
~…	~…	Suscina,
~,	~,	que
vivía	vivía	es
aquí	aquí	pueblo
~,	~,	de
pero	pero	Suscina,
yo	yo	que
pertenecía	pertenecía	es
a	a	la
un	un	patronada.
pueblo	pueblo	Así,
de	de	muy
Sucina	Sucina	bien
~,	~,	podría
que	que	ser
es	es	y
el	el	prov인데
pueblo	pueblo	gratuitamente
de	de	nella
Sucina	Sucina	literatura
~,	~,	yaty
que	que	en
es	es	el
la	la
patrona	patrona
de	de
~,	~,
de	de
todo	to
ese	ese
sitio	sitio
~.	~.
